DateTime;Parking Quatre Camins plazas totales
19/01/2020 16:00;146,0120683
19/01/2020 16:30;145,6011256
19/01/2020 17:00;144,856095
19/01/2020 17:30;144,1076156
19/01/2020 18:00;144,7817406
19/01/2020 18:30;144,087205
19/01/2020 19:00;145,7314478
19/01/2020 19:30;145,7393439
19/01/2020 20:00;144,9298378
19/01/2020 20:30;146,7176317
19/01/2020 21:00;146,7708189
19/01/2020 21:30;145,9144
19/01/2020 22:00;145,966875
19/01/2020 22:30;148
19/01/2020 23:00;148
19/01/2020 23:30;147,36508
20/01/2020 0:00;148
20/01/2020 0:30;148,8227856
20/01/2020 1:00;149
20/01/2020 1:30;148,9996256
20/01/2020 2:00;149,4145917
20/01/2020 2:30;150
20/01/2020 3:00;150
20/01/2020 3:30;150
20/01/2020 4:00;150
20/01/2020 4:30;149,9674622
20/01/2020 5:00;148,4942044
20/01/2020 5:30;146,8756339
20/01/2020 6:00;143,9389222
20/01/2020 6:30;135,7926739
20/01/2020 7:00;102,9403706
20/01/2020 7:30;57,65193944
20/01/2020 8:00;17,62761889
20/01/2020 8:30;0,019789444
20/01/2020 9:00;0
20/01/2020 9:30;0
20/01/2020 10:00;0
20/01/2020 10:30;0
20/01/2020 11:00;0
20/01/2020 11:30;0
20/01/2020 12:00;0
20/01/2020 12:30;0
20/01/2020 13:00;0
20/01/2020 13:30;0
20/01/2020 14:00;0
20/01/2020 14:30;0
20/01/2020 15:00;0
20/01/2020 15:30;1,688243333
20/01/2020 16:00;16,48283944
20/01/2020 16:30;20,61572167
20/01/2020 17:00;20,65897222
20/01/2020 17:30;24,21979444
20/01/2020 18:00;41,68613278
20/01/2020 18:30;59,45505278
20/01/2020 19:00;86,33169556
20/01/2020 19:30;100,2097406
20/01/2020 20:00;110,5963239
20/01/2020 20:30;119,9388656
20/01/2020 21:00;125,0625889
20/01/2020 21:30;129,2094267
20/01/2020 22:00;137,1017833
20/01/2020 22:30;139,428345
20/01/2020 23:00;140,9449289
20/01/2020 23:30;141,265905
21/01/2020 0:00;143,7586878
21/01/2020 0:30;144
21/01/2020 1:00;144
21/01/2020 1:30;144
21/01/2020 2:00;144
21/01/2020 2:30;144
21/01/2020 3:00;144
21/01/2020 3:30;144
21/01/2020 4:00;144
21/01/2020 4:30;144
21/01/2020 5:00;142,6356194
21/01/2020 5:30;138,9141583
21/01/2020 6:00;136,0641017
21/01/2020 6:30;130,7650156
21/01/2020 7:00;105,9665722
21/01/2020 7:30;69,769145
21/01/2020 8:00;31,55100778
21/01/2020 8:30;6,540890556
21/01/2020 9:00;0
21/01/2020 9:30;0
21/01/2020 10:00;0
21/01/2020 10:30;0
21/01/2020 11:00;0
21/01/2020 11:30;0
21/01/2020 12:00;0
21/01/2020 12:30;0
21/01/2020 13:00;0
21/01/2020 13:30;0
21/01/2020 14:00;0
21/01/2020 14:30;0
21/01/2020 15:00;0
21/01/2020 15:30;3,644053101
21/01/2020 16:00;11,29387637
21/01/2020 16:30;15,73681546
21/01/2020 17:00;24,5513106
21/01/2020 17:30;32,89794812
21/01/2020 18:00;45,56635852
21/01/2020 18:30;62,23876122
21/01/2020 19:00;78,7359608
21/01/2020 19:30;92,04562908
21/01/2020 20:00;108,0449411
21/01/2020 20:30;117,2038144
21/01/2020 21:00;124,0259447
21/01/2020 21:30;127,3889504
21/01/2020 22:00;128,0297251
21/01/2020 22:30;128,8807164
21/01/2020 23:00;131,4826203
21/01/2020 23:30;131,6756319
22/01/2020 0:00;135,3004832
22/01/2020 0:30;135,8615
22/01/2020 1:00;135,8615
22/01/2020 1:30;135,8615
22/01/2020 2:00;135,8615
22/01/2020 2:30;135,8615
22/01/2020 3:00;135,8615
22/01/2020 3:30;135,8615
22/01/2020 4:00;135,8615
22/01/2020 4:30;135,8615
22/01/2020 5:00;134,8329512
22/01/2020 5:30;132,9983182
22/01/2020 6:00;132,4159698
22/01/2020 6:30;128,339577
22/01/2020 7:00;103,6679063
22/01/2020 7:30;65,14833094
22/01/2020 8:00;26,08562685
22/01/2020 8:30;2,108177026
22/01/2020 9:00;0
22/01/2020 9:30;0
22/01/2020 10:00;0
22/01/2020 10:30;0
22/01/2020 11:00;0
22/01/2020 11:30;0
22/01/2020 12:00;0
22/01/2020 12:30;0
22/01/2020 13:00;0
22/01/2020 13:30;0
22/01/2020 14:00;0
22/01/2020 14:30;0
22/01/2020 15:00;0
22/01/2020 15:30;0,153860084
22/01/2020 16:00;4,444675305
22/01/2020 16:30;13,04075607
22/01/2020 17:00;19,49966152
22/01/2020 17:30;22,99922176
22/01/2020 18:00;30,99161457
22/01/2020 18:30;46,85313998
22/01/2020 19:00;71,83011867
22/01/2020 19:30;87,9681908
22/01/2020 20:00;96,85715768
22/01/2020 20:30;110,8700404
22/01/2020 21:00;120,4847725
22/01/2020 21:30;125,1569116
22/01/2020 22:00;130,1426443
22/01/2020 22:30;130,7237283
22/01/2020 23:00;133,0218682
22/01/2020 23:30;134,1078096
23/01/2020 0:00;135,3252819
23/01/2020 0:30;136,051
23/01/2020 1:00;136,051
23/01/2020 1:30;136,051
23/01/2020 2:00;136,051
23/01/2020 2:30;136,051
23/01/2020 3:00;136,051
23/01/2020 3:30;135,7726888
23/01/2020 4:00;135,0475
23/01/2020 4:30;135,0301523
23/01/2020 5:00;134,1483722
23/01/2020 5:30;132,181703
23/01/2020 6:00;131,654645
23/01/2020 6:30;125,6073834
23/01/2020 7:00;96,57048457
23/01/2020 7:30;54,34191477
23/01/2020 8:00;11,75094174
23/01/2020 8:30;0
23/01/2020 9:00;0
23/01/2020 9:30;0
23/01/2020 10:00;0
23/01/2020 10:30;0
23/01/2020 11:00;0
23/01/2020 11:30;0
23/01/2020 12:00;0
23/01/2020 12:30;0
23/01/2020 13:00;0
23/01/2020 13:30;0
23/01/2020 14:00;0
23/01/2020 14:30;0
23/01/2020 15:00;0
23/01/2020 15:30;0
23/01/2020 16:00;0
23/01/2020 16:30;0,165649271
23/01/2020 17:00;0,502264242
23/01/2020 17:30;1,908259886
23/01/2020 18:00;12,82037997
23/01/2020 18:30;32,6982301
23/01/2020 19:00;56,56706905
23/01/2020 19:30;73,0404241
23/01/2020 20:00;93,20589548
23/01/2020 20:30;103,9917662
23/01/2020 21:00;107,6058308
23/01/2020 21:30;116,7210319
23/01/2020 22:00;125,1027475
23/01/2020 22:30;127,3862046
23/01/2020 23:00;129,6737527
23/01/2020 23:30;131,9088635
24/01/2020 0:00;134,0356691
24/01/2020 0:30;135,8205
24/01/2020 1:00;135,8205
24/01/2020 1:30;135,676607
24/01/2020 2:00;134,817
24/01/2020 2:30;134,817
24/01/2020 3:00;135,5936461
24/01/2020 3:30;135,8135
24/01/2020 4:00;135,8135
24/01/2020 4:30;135,8135
24/01/2020 5:00;133,1755945
24/01/2020 5:30;130,5202812
24/01/2020 6:00;127,8228963
24/01/2020 6:30;117,0675992
24/01/2020 7:00;89,5794639
24/01/2020 7:30;49,58904263
24/01/2020 8:00;10,43761414
24/01/2020 8:30;0
24/01/2020 9:00;0
24/01/2020 9:30;0
24/01/2020 10:00;0
24/01/2020 10:30;0
24/01/2020 11:00;0
24/01/2020 11:30;0
24/01/2020 12:00;0
24/01/2020 12:30;0
24/01/2020 13:00;0
24/01/2020 13:30;0
24/01/2020 14:00;0
24/01/2020 14:30;0
24/01/2020 15:00;0
24/01/2020 15:30;5,917860213
24/01/2020 16:00;20,65513247
24/01/2020 16:30;27,57453397
24/01/2020 17:00;35,5527622
24/01/2020 17:30;43,09081769
24/01/2020 18:00;49,38816249
24/01/2020 18:30;58,51816745
24/01/2020 19:00;70,15395897
24/01/2020 19:30;80,98305144
24/01/2020 20:00;87,17735696
24/01/2020 20:30;92,55007
24/01/2020 21:00;96,86798928
24/01/2020 21:30;104,2264823
24/01/2020 22:00;108,4923605
24/01/2020 22:30;110,9793293
24/01/2020 23:00;112,8410541
24/01/2020 23:30;112,5704545
25/01/2020 0:00;115,5016312
25/01/2020 0:30;117,903643
25/01/2020 1:00;118,122
25/01/2020 1:30;118,122
25/01/2020 2:00;118,122
25/01/2020 2:30;118,122
25/01/2020 3:00;118,0977246
25/01/2020 3:30;118,108
25/01/2020 4:00;117,9444206
25/01/2020 4:30;118,094
25/01/2020 5:00;117,2926409
25/01/2020 5:30;117,0248941
25/01/2020 6:00;117,0765
25/01/2020 6:30;115,1181382
25/01/2020 7:00;112,6826459
25/01/2020 7:30;109,8758136
25/01/2020 8:00;108,9481678
25/01/2020 8:30;107,1663245
25/01/2020 9:00;102,5335312
25/01/2020 9:30;100,5253999
25/01/2020 10:00;98,47361363
25/01/2020 10:30;97,3937191
25/01/2020 11:00;96,76699566
25/01/2020 11:30;92,70383317
25/01/2020 12:00;81,70549432
25/01/2020 12:30;78,98827251
25/01/2020 13:00;76,75436591
25/01/2020 13:30;76,20475831
25/01/2020 14:00;77,55309843
25/01/2020 14:30;79,03861436
25/01/2020 15:00;78,23568776
25/01/2020 15:30;84,03984976
25/01/2020 16:00;85,95362163
25/01/2020 16:30;85,47453436
25/01/2020 17:00;84,06870902
25/01/2020 17:30;87,02391499
25/01/2020 18:00;89,1462215
25/01/2020 18:30;90,18641448
25/01/2020 19:00;89,54648332
25/01/2020 19:30;91,56494382
25/01/2020 20:00;97,69994504
25/01/2020 20:30;102,5384533
25/01/2020 21:00;104,0555022
25/01/2020 21:30;106,99182
25/01/2020 22:00;109,0752791
25/01/2020 22:30;110,5778252
25/01/2020 23:00;111,058
25/01/2020 23:30;112,5253419
26/01/2020 0:00;113,90191
26/01/2020 0:30;114,0335
26/01/2020 1:00;114,0335
26/01/2020 1:30;114,0335
26/01/2020 2:00;114,293223
26/01/2020 2:30;115,023
26/01/2020 3:00;115,023
26/01/2020 3:30;114,5248394
26/01/2020 4:00;115,009
26/01/2020 4:30;115,009
26/01/2020 5:00;114,5104484
26/01/2020 5:30;114,0055
26/01/2020 6:00;114,0055
26/01/2020 6:30;114,0055
26/01/2020 7:00;113,7552207
26/01/2020 7:30;112,8261542
26/01/2020 8:00;112,8186806
26/01/2020 8:30;111,8322633
26/01/2020 9:00;110,513084
26/01/2020 9:30;108,953
26/01/2020 10:00;108,9279192
26/01/2020 10:30;105,7359431
26/01/2020 11:00;105,3497585
26/01/2020 11:30;132,5059314
26/01/2020 12:00;139,3223646
26/01/2020 12:30;136,7059921
26/01/2020 13:00;137,556723
26/01/2020 13:30;138,469019
26/01/2020 14:00;139,2308109
26/01/2020 14:30;141,4766298
26/01/2020 15:00;141,0704169
26/01/2020 15:30;140,818
26/01/2020 16:00;140,714365
26/01/2020 16:30;140,2978019
26/01/2020 17:00;139,9462948
26/01/2020 17:30;141,5940911
26/01/2020 18:00;142,539295
26/01/2020 18:30;144,3947247
26/01/2020 19:00;146,184173
26/01/2020 19:30;146,2144819
26/01/2020 20:00;147,0624859
26/01/2020 20:30;148,562891
26/01/2020 21:00;147,7888788
26/01/2020 21:30;147,736602
26/01/2020 22:00;148,0630365
26/01/2020 22:30;148,8609595
26/01/2020 23:00;148,3105202
26/01/2020 23:30;148,4111649
27/01/2020 0:00;148,2039993
27/01/2020 0:30;147,4785
27/01/2020 1:00;147,4785
27/01/2020 1:30;147,4785
27/01/2020 2:00;147,4785
27/01/2020 2:30;147,4785
27/01/2020 3:00;147,7970246
27/01/2020 3:30;148,475
27/01/2020 4:00;148,475
27/01/2020 4:30;148,4440773
27/01/2020 5:00;145,8774431
27/01/2020 5:30;146,1172744
27/01/2020 6:00;144,7305614
27/01/2020 6:30;136,5815697
27/01/2020 7:00;110,9436856
27/01/2020 7:30;66,38501094
27/01/2020 8:00;27,91512533
27/01/2020 8:30;3,446409446
27/01/2020 9:00;0
27/01/2020 9:30;0
27/01/2020 10:00;0
27/01/2020 10:30;0
27/01/2020 11:00;0
27/01/2020 11:30;0
27/01/2020 12:00;0
27/01/2020 12:30;0
27/01/2020 13:00;0
27/01/2020 13:30;0
27/01/2020 14:00;0
27/01/2020 14:30;0
27/01/2020 15:00;0
27/01/2020 15:30;2,18126805
27/01/2020 16:00;11,04936474
27/01/2020 16:30;18,13638696
27/01/2020 17:00;22,1643811
27/01/2020 17:30;31,53604985
27/01/2020 18:00;47,4931182
27/01/2020 18:30;62,95601123
27/01/2020 19:00;82,88443499
27/01/2020 19:30;100,7446989
27/01/2020 20:00;113,3797654
27/01/2020 20:30;125,1775862
27/01/2020 21:00;129,4115818
27/01/2020 21:30;133,1939572
27/01/2020 22:00;136,6998279
27/01/2020 22:30;141,8010756
27/01/2020 23:00;144,4793748
27/01/2020 23:30;145,4894615
28/01/2020 0:00;147,3638171
28/01/2020 0:30;147,633
28/01/2020 1:00;147,633
28/01/2020 1:30;147,633
28/01/2020 2:00;147,633
28/01/2020 2:30;147,633
28/01/2020 3:00;147,633
28/01/2020 3:30;147,633
28/01/2020 4:00;147,633
28/01/2020 4:30;147,633
28/01/2020 5:00;146,6850337
28/01/2020 5:30;144,2985009
28/01/2020 6:00;141,4058805
28/01/2020 6:30;133,5806797
28/01/2020 7:00;104,6949303
28/01/2020 7:30;64,46637077
28/01/2020 8:00;20,2770958
28/01/2020 8:30;0,275077146
28/01/2020 9:00;0
28/01/2020 9:30;0
28/01/2020 10:00;0
28/01/2020 10:30;0
28/01/2020 11:00;0
28/01/2020 11:30;0
28/01/2020 12:00;0
28/01/2020 12:30;0
28/01/2020 13:00;0
28/01/2020 13:30;0
28/01/2020 14:00;0
28/01/2020 14:30;0
28/01/2020 15:00;0
28/01/2020 15:30;0
28/01/2020 16:00;2,87947603
28/01/2020 16:30;11,06891811
28/01/2020 17:00;13,86524045
28/01/2020 17:30;19,5501245
28/01/2020 18:00;31,14427726
28/01/2020 18:30;47,16231958
28/01/2020 19:00;72,89824853
28/01/2020 19:30;89,37354661
28/01/2020 20:00;100,7285172
28/01/2020 20:30;110,4096481
28/01/2020 21:00;122,4696107
28/01/2020 21:30;126,7943606
28/01/2020 22:00;129,3720652
28/01/2020 22:30;130,1576228
28/01/2020 23:00;133,4620791
28/01/2020 23:30;134,415707
29/01/2020 0:00;133,9240125
29/01/2020 0:30;134,3830371
29/01/2020 1:00;134,588
29/01/2020 1:30;134,588
29/01/2020 2:00;134,588
29/01/2020 2:30;134,588
29/01/2020 3:00;134,588
29/01/2020 3:30;134,588
29/01/2020 4:00;134,588
29/01/2020 4:30;134,5534978
29/01/2020 5:00;133,4801951
29/01/2020 5:30;132,574
29/01/2020 6:00;131,7644153
29/01/2020 6:30;124,5394091
29/01/2020 7:00;92,7205309
29/01/2020 7:30;51,79092214
29/01/2020 8:00;6,062515675
29/01/2020 8:30;0
29/01/2020 9:00;0
29/01/2020 9:30;0
29/01/2020 10:00;0
29/01/2020 10:30;0
29/01/2020 11:00;0
29/01/2020 11:30;0
29/01/2020 12:00;0
29/01/2020 12:30;0
29/01/2020 13:00;0
29/01/2020 13:30;0
29/01/2020 14:00;0
29/01/2020 14:30;0
29/01/2020 15:00;0
29/01/2020 15:30;0
29/01/2020 16:00;0
29/01/2020 16:30;0
29/01/2020 17:00;0
29/01/2020 17:30;1,116882029
29/01/2020 18:00;13,94159221
29/01/2020 18:30;32,71577345
29/01/2020 19:00;56,05176364
29/01/2020 19:30;74,00266386
29/01/2020 20:00;87,17238804
29/01/2020 20:30;98,5427683
29/01/2020 21:00;103,8049435
29/01/2020 21:30;115,716261
29/01/2020 22:00;122,1227633
29/01/2020 22:30;126,5526858
29/01/2020 23:00;128,450121
29/01/2020 23:30;130,5183418
30/01/2020 0:00;133,2225819
30/01/2020 0:30;133,4110014
30/01/2020 1:00;134,3112222
30/01/2020 1:30;134,4345
30/01/2020 2:00;134,4345
30/01/2020 2:30;134,4345
30/01/2020 3:00;134,4345
30/01/2020 3:30;134,4345
30/01/2020 4:00;134,4345
30/01/2020 4:30;134,4115299
30/01/2020 5:00;131,8251467
30/01/2020 5:30;129,41
30/01/2020 6:00;127,3305938
30/01/2020 6:30;117,7768685
30/01/2020 7:00;89,34734984
30/01/2020 7:30;44,47823292
30/01/2020 8:00;4,598043202
30/01/2020 8:30;0
30/01/2020 9:00;0
30/01/2020 9:30;0
30/01/2020 10:00;0
30/01/2020 10:30;0
30/01/2020 11:00;0
30/01/2020 11:30;0
30/01/2020 12:00;0
30/01/2020 12:30;0
30/01/2020 13:00;0
30/01/2020 13:30;0
30/01/2020 14:00;0
30/01/2020 14:30;0
30/01/2020 15:00;0
30/01/2020 15:30;0
30/01/2020 16:00;0
30/01/2020 16:30;0
30/01/2020 17:00;0
30/01/2020 17:30;0,456729989
30/01/2020 18:00;11,26544375
30/01/2020 18:30;30,18945883
30/01/2020 19:00;53,60864634
30/01/2020 19:30;69,37065414
30/01/2020 20:00;80,56666003
30/01/2020 20:30;93,65871193
30/01/2020 21:00;103,5550874
30/01/2020 21:30;114,1649201
30/01/2020 22:00;117,2272487
30/01/2020 22:30;120,2696292
30/01/2020 23:00;141,1028382
30/01/2020 23:30;143,7953956
31/01/2020 0:00;145,8236971
31/01/2020 0:30;146,8175823
31/01/2020 1:00;146,9615
31/01/2020 1:30;146,9615
31/01/2020 2:00;146,9615
31/01/2020 2:30;146,9615
31/01/2020 3:00;146,9615
31/01/2020 3:30;146,9615
31/01/2020 4:00;146,9615
31/01/2020 4:30;146,9615
31/01/2020 5:00;144,7758212
31/01/2020 5:30;142,2291462
31/01/2020 6:00;139,6763138
31/01/2020 6:30;131,0313896
31/01/2020 7:00;102,8934491
31/01/2020 7:30;69,1185405
31/01/2020 8:00;30,33920716
31/01/2020 8:30;6,861459877
31/01/2020 9:00;1,515032253
31/01/2020 9:30;0
31/01/2020 10:00;0
31/01/2020 10:30;0
31/01/2020 11:00;0
31/01/2020 11:30;0
31/01/2020 12:00;0
31/01/2020 12:30;0
31/01/2020 13:00;0
31/01/2020 13:30;0
31/01/2020 14:00;0
31/01/2020 14:30;0
31/01/2020 15:00;5,834006444
31/01/2020 15:30;21,29595943
31/01/2020 16:00;43,04201119
31/01/2020 16:30;48,03934158
31/01/2020 17:00;51,97420974
31/01/2020 17:30;49,87909697
31/01/2020 18:00;59,4454636
31/01/2020 18:30;70,93205533
31/01/2020 19:00;75,15184698
31/01/2020 19:30;81,23573074
31/01/2020 20:00;94,36968347
31/01/2020 20:30;110,2830628
31/01/2020 21:00;117,6914559
31/01/2020 21:30;125,9536182
31/01/2020 22:00;130,0482976
31/01/2020 22:30;131,5567814
31/01/2020 23:00;131,4506501
31/01/2020 23:30;132,0577857
01/02/2020 0:00;133,3774875
01/02/2020 0:30;133,6951375
01/02/2020 1:00;133,3251162
01/02/2020 1:30;133,9240278
01/02/2020 2:00;134,0145
01/02/2020 2:30;134,0145
01/02/2020 3:00;134,0145
01/02/2020 3:30;134,0145
01/02/2020 4:00;134,0145
01/02/2020 4:30;134,0145
01/02/2020 5:00;134,0145
01/02/2020 5:30;133,9081844
01/02/2020 6:00;134,158929
01/02/2020 6:30;133,9795
01/02/2020 7:00;134,6236493
01/02/2020 7:30;134,5677045
01/02/2020 8:00;133,8980881
01/02/2020 8:30;130,5522056
01/02/2020 9:00;128,3767182
01/02/2020 9:30;124,54882
01/02/2020 10:00;121,6816988
01/02/2020 10:30;117,796105
01/02/2020 11:00;116,1733299
01/02/2020 11:30;114,0032426
01/02/2020 12:00;114,528586
01/02/2020 12:30;114,6444159
01/02/2020 13:00;110,2031063
01/02/2020 13:30;109,7455434
01/02/2020 14:00;109,9377842
01/02/2020 14:30;112,6667507
01/02/2020 15:00;112,7774863
01/02/2020 15:30;112,3231134
01/02/2020 16:00;108,8432912
01/02/2020 16:30;108,1600768
01/02/2020 17:00;104,4880426
01/02/2020 17:30;102,0391916
01/02/2020 18:00;100,5250105
01/02/2020 18:30;99,49166611
01/02/2020 19:00;97,48420309
01/02/2020 19:30;97,2892812
01/02/2020 20:00;103,0940066
01/02/2020 20:30;108,5840981
01/02/2020 21:00;114,5655243
01/02/2020 21:30;117,6540984
01/02/2020 22:00;119,6079424
01/02/2020 22:30;120,7528472
01/02/2020 23:00;121,4888394
01/02/2020 23:30;125,7781524
02/02/2020 0:00;127,8928402
02/02/2020 0:30;130,3748718
02/02/2020 1:00;131,3108443
02/02/2020 1:30;131,375547
02/02/2020 2:00;131,611
02/02/2020 2:30;131,5710815
02/02/2020 3:00;131,604
02/02/2020 3:30;131,5732777
02/02/2020 4:00;132,5935
02/02/2020 4:30;132,5935
02/02/2020 5:00;132,582176
02/02/2020 5:30;132,543323
02/02/2020 6:00;132,2748593
02/02/2020 6:30;133,7859619
02/02/2020 7:00;134,5655
02/02/2020 7:30;134,7241537
02/02/2020 8:00;135,548
02/02/2020 8:30;135,4289139
02/02/2020 9:00;133,2702774
02/02/2020 9:30;129,9732494
02/02/2020 10:00;128,6382254
02/02/2020 10:30;126,4282134
02/02/2020 11:00;121,1451339
02/02/2020 11:30;116,1850455
02/02/2020 12:00;114,3547352
02/02/2020 12:30;111,8778526
02/02/2020 13:00;113,9103874
02/02/2020 13:30;118,6969003
02/02/2020 14:00;121,6143294
02/02/2020 14:30;123,6743423
02/02/2020 15:00;124,6414106
02/02/2020 15:30;123,9796887
02/02/2020 16:00;123,9399065
02/02/2020 16:30;125,6902387
02/02/2020 17:00;125,5226682
02/02/2020 17:30;125,8779409
02/02/2020 18:00;128,5205718
02/02/2020 18:30;131,0987978
02/02/2020 19:00;131,6469057
02/02/2020 19:30;134,4648763
02/02/2020 20:00;136,1162599
02/02/2020 20:30;136,3251849
02/02/2020 21:00;137,300488
02/02/2020 21:30;140,812085
02/02/2020 22:00;140,7058523
02/02/2020 22:30;141,9330338
02/02/2020 23:00;142,3778847
02/02/2020 23:30;142,54
03/02/2020 0:00;142,54
03/02/2020 0:30;142,398453
03/02/2020 1:00;142,3310056
03/02/2020 1:30;142,533
03/02/2020 2:00;142,533
03/02/2020 2:30;142,533
03/02/2020 3:00;142,533
03/02/2020 3:30;142,533
03/02/2020 4:00;142,533
03/02/2020 4:30;142,411097
03/02/2020 5:00;141,0909353
03/02/2020 5:30;138,1953679
03/02/2020 6:00;134,6931608
03/02/2020 6:30;124,00036
03/02/2020 7:00;97,88390388
03/02/2020 7:30;58,65351605
03/02/2020 8:00;10,40051158
03/02/2020 8:30;0
03/02/2020 9:00;0
03/02/2020 9:30;0
03/02/2020 10:00;0
03/02/2020 10:30;0
03/02/2020 11:00;0
03/02/2020 11:30;0
03/02/2020 12:00;0
03/02/2020 12:30;0
03/02/2020 13:00;0
03/02/2020 13:30;0
03/02/2020 14:00;0
03/02/2020 14:30;0
03/02/2020 15:00;0
03/02/2020 15:30;0
03/02/2020 16:00;0,10315002
03/02/2020 16:30;4,365805319
03/02/2020 17:00;4,389371754
03/02/2020 17:30;4,586539123
03/02/2020 18:00;19,5333254
03/02/2020 18:30;31,94055134
03/02/2020 19:00;54,19860574
03/02/2020 19:30;69,97362581
03/02/2020 20:00;86,39033144
03/02/2020 20:30;96,09194974
03/02/2020 21:00;104,1018174
03/02/2020 21:30;113,1599039
03/02/2020 22:00;122,7060937
03/02/2020 22:30;126,0973699
03/02/2020 23:00;130,1346295
03/02/2020 23:30;131,2041236
04/02/2020 0:00;133,7810124
04/02/2020 0:30;134,4215
04/02/2020 1:00;134,4215
04/02/2020 1:30;134,4215
04/02/2020 2:00;134,4215
04/02/2020 2:30;134,1150305
04/02/2020 3:00;133,6706471
04/02/2020 3:30;134,4145
04/02/2020 4:00;134,4145
04/02/2020 4:30;134,4145
04/02/2020 5:00;131,6960637
04/02/2020 5:30;128,8883424
04/02/2020 6:00;124,2808468
04/02/2020 6:30;108,9264392
04/02/2020 7:00;80,69337291
04/02/2020 7:30;36,68403038
04/02/2020 8:00;2,461190186
04/02/2020 8:30;0
04/02/2020 9:00;0
04/02/2020 9:30;0
04/02/2020 10:00;0
04/02/2020 10:30;0
04/02/2020 11:00;0
04/02/2020 11:30;0
04/02/2020 12:00;0
04/02/2020 12:30;0
04/02/2020 13:00;0
04/02/2020 13:30;0
04/02/2020 14:00;0
04/02/2020 14:30;0
04/02/2020 15:00;0
04/02/2020 15:30;0
04/02/2020 16:00;0
04/02/2020 16:30;0
04/02/2020 17:00;0
04/02/2020 17:30;0,154164546
04/02/2020 18:00;12,68581089
04/02/2020 18:30;26,42330682
04/02/2020 19:00;43,42250538
04/02/2020 19:30;62,36992531
04/02/2020 20:00;75,83253871
04/02/2020 20:30;84,34279054
04/02/2020 21:00;94,50348353
04/02/2020 21:30;99,4433903
04/02/2020 22:00;106,3512514
04/02/2020 22:30;121,3792362
04/02/2020 23:00;142,5698196
04/02/2020 23:30;142,4278049
05/02/2020 0:00;145,5604612
05/02/2020 0:30;148,7537292
05/02/2020 1:00;149,0275
05/02/2020 1:30;149,0275
05/02/2020 2:00;149,0275
05/02/2020 2:30;148,3368811
05/02/2020 3:00;147,0297
05/02/2020 3:30;147,0297
05/02/2020 4:00;147,0297
05/02/2020 4:30;146,8709864
05/02/2020 5:00;145,2955267
05/02/2020 5:30;143,2176059
05/02/2020 6:00;138,3669926
05/02/2020 6:30;128,6896906
05/02/2020 7:00;99,64400997
05/02/2020 7:30;56,77984089
05/02/2020 8:00;13,26629494
05/02/2020 8:30;0
05/02/2020 9:00;0
05/02/2020 9:30;0
05/02/2020 10:00;0
05/02/2020 10:30;0
05/02/2020 11:00;0
05/02/2020 11:30;0
05/02/2020 12:00;0
05/02/2020 12:30;0
05/02/2020 13:00;0
05/02/2020 13:30;0
05/02/2020 14:00;0
05/02/2020 14:30;0
05/02/2020 15:00;0
05/02/2020 15:30;0,674993271
05/02/2020 16:00;10,41098168
05/02/2020 16:30;16,754501
05/02/2020 17:00;19,40497398
05/02/2020 17:30;20,66635095
05/02/2020 18:00;35,89276064
05/02/2020 18:30;51,60338055
05/02/2020 19:00;70,58864405
05/02/2020 19:30;89,36723341
05/02/2020 20:00;106,5315983
05/02/2020 20:30;120,6032414
05/02/2020 21:00;128,5987685
05/02/2020 21:30;137,3699742
05/02/2020 22:00;144,9167899
05/02/2020 22:30;149,843336
05/02/2020 23:00;152,7974051
05/02/2020 23:30;154,6731013
06/02/2020 0:00;155,0032
06/02/2020 0:30;155,0032
06/02/2020 1:00;155,0032
06/02/2020 1:30;155,0032
06/02/2020 2:00;154,9743736
06/02/2020 2:30;156,7858845
06/02/2020 3:00;157,0098
06/02/2020 3:30;157,0098
06/02/2020 4:00;157,0098
06/02/2020 4:30;156,7282514
06/02/2020 5:00;154,1883793
06/02/2020 5:30;153,1873181
06/02/2020 6:00;148,4457821
06/02/2020 6:30;135,7054426
06/02/2020 7:00;109,1349953
06/02/2020 7:30;65,24665816
06/02/2020 8:00;21,64601897
06/02/2020 8:30;0
06/02/2020 9:00;0
06/02/2020 9:30;0
06/02/2020 10:00;0
06/02/2020 10:30;0
06/02/2020 11:00;0
06/02/2020 11:30;0
06/02/2020 12:00;0
06/02/2020 12:30;0
06/02/2020 13:00;0
06/02/2020 13:30;0
06/02/2020 14:00;0
06/02/2020 14:30;0
06/02/2020 15:00;0
06/02/2020 15:30;2,521637821
06/02/2020 16:00;14,08969659
06/02/2020 16:30;19,11098681
06/02/2020 17:00;19,17106371
06/02/2020 17:30;24,09545043
06/02/2020 18:00;33,64618057
06/02/2020 18:30;52,98405939
06/02/2020 19:00;78,95208442
06/02/2020 19:30;98,06689424
06/02/2020 20:00;111,5248771
06/02/2020 20:30;120,6224326
06/02/2020 21:00;126,949271
06/02/2020 21:30;135,2471081
06/02/2020 22:00;145,0768073
06/02/2020 22:30;149,0256152
06/02/2020 23:00;150,736979
06/02/2020 23:30;152,6761126
07/02/2020 0:00;153,8378517
07/02/2020 0:30;139,3937454
07/02/2020 1:00;138
07/02/2020 1:30;158
07/02/2020 2:00;158
07/02/2020 2:30;158
07/02/2020 3:00;158
07/02/2020 3:30;158
