DateTime	Parking Sant Boi de Llobregat plazas totales	Parking Quatre Camins plazas totales	Parking Prat del Ll. plazas totales	Parking Martorell FGC plazas totales	Parking Sant Quirze FGC plazas totales	Parking Vilanova Renfe plazas totales	Parking Granollers Renfe plazas totales	Parking Mollet Renfe plazas totales	Parking Sant Sadurní Renfe plazas totales	Cerdanyola Universitat Renfe plazas totales
13/03/2020 12:00	26,49857136	100,4725063	232,0563337	119	295,6564992	285,6041058	123,71	110,837922	102,6728819	106,3137882
13/03/2020 12:30	28,01363287	99,58425033	235,2296502	119	292,0348171	283,4667952	123,71	112,2147595	103,6549636	105,0048883
13/03/2020 13:00	34,07375377	100,3074141	238,8115544	119	292,1545322	283,2330654	122,9642163	112,5335609	102,5912375	106,9574752
13/03/2020 13:30	47,21896747	102,402631	240,65708	119	290,3732072	284,8193997	122,1727177	112,281381	102,4157817	110,5297929
13/03/2020 14:00	61,60338808	104,6410319	243,2146983	119	294,0524692	283,0503511	123,8111401	113,5891303	104,7705715	113,902694
13/03/2020 14:30	64,89951572	107,9957017	249,1508052	119	296,360821	290,9136215	125,9072763	117,4180962	106,8367508	113,661943
13/03/2020 15:00	73,32612075	116,8609986	250,7896615	119	301,0004944	308,1865996	133,2439585	129,4654938	111,8703185	114,965091
13/03/2020 15:30	104,2603414	129,7903495	256,0904124	119	313,9813867	327,400862	139,6376693	150,3266812	122,4841187	116,1310829
13/03/2020 16:00	122,346543	143,2776378	262,1321578	119	326,5513885	337,4323452	146,1416947	176,3411681	143,00652	116,5928303
13/03/2020 16:30	137,2663146	147,5019131	278,5584481	119	338,9000127	348,0372186	152,7585078	182,6583567	156,4088295	116,6843857
13/03/2020 17:00	140,3287909	147,762418	287,0443818	119	337,5612136	357,7352027	161,4589856	185,01379	160,4984881	116,3593536
13/03/2020 17:30	134,8997662	149,3392999	293,0661143	119	345,2086071	364,1264246	163,6290184	190,7082899	166,2768466	115,864612
13/03/2020 18:00	141,4304321	154,3693399	311,5527759	119	345,6215269	369,4397033	166,7654285	198,7227854	171,3948852	119,4262294
13/03/2020 18:30	143,4086146	157,6141403	325,0048096	119	338,9711075	376,1809997	171,4758894	206,8325591	175,3656848	121,0200772
13/03/2020 19:00	144,4471342	157,9473291	330,7706315	119	338,0075373	385,7863486	175,5014068	211,2561156	185,9496421	121,3648743
13/03/2020 19:30	153,6623372	158	331,3043448	119	332,5262431	394,5438049	177,7385263	214,818799	192,5731177	121,7435711
13/03/2020 20:00	156,8779191	158	341,2762206	119	327,9403441	400,3037241	178	223,032197	196,0170471	122
13/03/2020 20:30	165,9544849	158	345,7774995	119	326,5543551	404,9222725	178	229,3943395	197,6777384	122
13/03/2020 21:00	172,4123536	158	345,4317478	119	316,5710043	406,4374947	178	233,9122911	200,6355443	122
13/03/2020 21:30	174,4626146	158	348,5663154	119	307,3080899	407,0093999	178	238,2045452	201,6592982	122
13/03/2020 22:00	182,6422455	158	350,250489	119	302,0424117	410,3273666	178	240,7350167	205,8998665	122
13/03/2020 22:30	184,7187607	158	352,0074845	119	297,9599276	414,2277354	178	242,0270087	208,7660584	122
13/03/2020 23:00	186,0954961	158	354,5133985	119	298,0487841	418,1671914	178	243,7117566	209,2612	122
13/03/2020 23:30	187,8879425	158	358,3978707	119	295,9352643	423,1584027	178	244	211,6706297	122
14/03/2020 0:00	188,6214491	158	361,0260531	119	295,1142768	427,4168717	178	244	212,3282	122
14/03/2020 0:30	190,0638734	158	364,680029	119	294,2205224	428,1626393	178	244	212,3282	122
14/03/2020 1:00	189,8041493	158	365,984138	119	293,6572722	429,1637717	178	244	212,3282	122
14/03/2020 1:30	189,5657972	158	367,2963245	119	294,1282	429,1611463	178	244	212,3282	122
14/03/2020 2:00	188,7857104	158	368,2733328	119	294,1282	430,1316315	178	244	212,3282	122
14/03/2020 2:30	187,4772	158	368,6083587	119	294,1282	430,5856	178	244	212,0665372	122
14/03/2020 3:00	188,0244831	158	370,2352	119	294,1282	430,5856	178	244	211,6804601	122
14/03/2020 3:30	187,1533557	158	370,2352	119	294,1835332	430,5856	178	244	212,3249634	122
14/03/2020 4:00	187,8387769	158	370,2352	119	294,2494649	430,39088	178	244	211,9482178	122
14/03/2020 4:30	187,143016	158	367,6425716	119	295,1915723	427,364861	178	244	211,3909173	122
14/03/2020 5:00	185,56393	158	363,7790377	119	294,5121641	426,7755293	178	244	211,422	122
14/03/2020 5:30	185,6144955	158	364,0706861	119	296,3988128	426,1923704	178	244	211,422	122
14/03/2020 6:00	184,8737771	158	362,6247112	119	294,5078414	422,8063699	178	244	211,4154599	122
14/03/2020 6:30	185,1291585	158	362,010127	119	292,1310042	419,1143852	178	243,5693203	207,623178	122
14/03/2020 7:00	184,2000134	158	361,4046903	119	290,6417583	416,8267672	178	242,6210604	205,8640565	122
14/03/2020 7:30	179,6416029	158	360,7198612	119	282,8643788	416,064913	178	242,0444718	205,157621	122
14/03/2020 8:00	180,6973057	158	360,3199129	119	281,1758258	414,1617044	178	240,9251872	204,5962	122
14/03/2020 8:30	177,31159	158	361,4437832	119	282,9033524	413,8657144	178	238,6566484	204,2225955	122
14/03/2020 9:00	175,1237834	158	359,7447816	119	282,1038839	415,0819824	178	237,9044035	204,1689901	122
14/03/2020 9:30	179,0462221	158	356,8366224	119	279,4684308	414,3829882	178	239,1627338	203,9408133	122
14/03/2020 10:00	180,8774522	158	357,9519122	119	275,7066665	410,7691503	178	237,5884297	203,0015153	122
14/03/2020 10:30	180,4524153	158	360,7981969	119	273,3685597	409,7005396	178	236,8686653	202,6313345	122
14/03/2020 11:00	180,2724277	158	363,6713728	119	271,0911129	408,2332321	178	237,8580233	202,834454	122
14/03/2020 11:30	180,830011	158	364,5256773	119	270,9662282	407,2221777	178	237,9598018	203,7168	122
14/03/2020 12:00	182,569934	158	363,2395566	119	270,1646365	405,8161917	178	233,9192295	203,7168	122
14/03/2020 12:30	181,1521096	158	366,0837185	119	262,3551235	405,465761	178	231,276661	207,2294396	122
14/03/2020 13:00	183,6353772	158	369,2564717	119	261,7455018	406,8679968	178	229,3651201	208,8642	122
14/03/2020 13:30	184,6478707	158	370,2805345	119	259,878847	410,4139046	178	229,3125896	208,8642	122
14/03/2020 14:00	190,2704248	158	374,2325167	119	257,4446532	412,0810896	178	226,8809838	208,8642	122
14/03/2020 14:30	193,3968832	158	381,0310548	119	256,8007	412,3448731	178	232,7023901	208,5388657	122
14/03/2020 15:00	197,6947283	158	383,0935274	119	254,7722797	413,04196	178	232,2736015	209,2635907	122
14/03/2020 15:30	202,3330751	158	382,8164925	119	249,8813229	411,805465	178	232,9623428	209,3373575	122
14/03/2020 16:00	198,5071253	158	380,592794	119	252,4844209	409,3376	178	232,6616683	210,9807374	122
14/03/2020 16:30	197,7945102	158	378,4845558	119	255,0861495	409,5993387	178	234,7906282	212,5259873	122
14/03/2020 17:00	193,3658319	158	379,5930698	119	254,7570142	411,2163082	178	235,1856229	212,6722602	122
14/03/2020 17:30	192,4625748	158	381,8422995	119	250,749549	410,5593842	178	237,072321	213,9884439	122
14/03/2020 18:00	192,5498888	158	384,1672893	119	249,3759991	411,9316648	178	240,0416693	214,0384	122
14/03/2020 18:30	197,3152898	158	386,5962153	119	251,1565924	412,9941149	178	241,1754761	214,0384	122
14/03/2020 19:00	202,6432119	158	385,1902173	119	250,9379261	414,2206	178	239,343946	214,0384	122
14/03/2020 19:30	204,1090686	158	384,3870037	119	248,2262688	415,7135225	178	241,4576849	214,0384	122
14/03/2020 20:00	207,0328023	158	385,8187267	119	244,1221807	416,2637112	178	241,4708896	213,0668407	122
14/03/2020 20:30	206,5838165	158	385,7383358	119	241,1683272	415,1296	178	241,6773012	213,0518	122
14/03/2020 21:00	207,1175419	158	383,9288615	119	240,2080365	417,7465296	178	242,3589996	213,0326479	122
14/03/2020 21:30	205,1967261	158	386,5692311	119	241,1454203	416,2681734	178	243,0871775	213,7196098	122
14/03/2020 22:00	203,9972515	158	387,5214479	119	241,1505	416,1403162	178	243,6870112	214,092	122
14/03/2020 22:30	202,5405263	158	386,7328424	119	241,1505	418,6590569	178	244	214,092	122
14/03/2020 23:00	203,1000361	158	386,8188717	119	241,3705691	423,1736645	178	244	214,0654778	122
14/03/2020 23:30	202,541961	158	387,9927323	119	241,2619	426,7400097	178	243,992555	214,1188	122
15/03/2020 0:00	204,4727668	158	388,6925725	119	241,2619	428,5910493	178	243,8165	214,1188	122
15/03/2020 0:30	204,5380801	158	388,3940168	119	240,3631517	429,7786	178	242,8770163	214,1188	122
15/03/2020 1:00	204,3598386	158	390,0993438	119	240,429	429,7786	178	242,856	214,1188	122
15/03/2020 1:30	202,5381194	158	390,2048454	119	240,429	429,7786	178	242,856	214,1188	122
15/03/2020 2:00	202,1792	158	391,5759955	119	240,429	429,7786	178	242,856	214,1188	122
15/03/2020 2:30	202,1792	158	391,9492	119	240,429	429,7786	178	242,856	214,1188	122
15/03/2020 3:00	202,1792	158	391,824545	119	240,429	429,7786	178	242,856	214,1188	122
15/03/2020 3:30	202,1792	158	391,7642781	119	240,429	429,7786	178	242,6486195	214,1188	122
15/03/2020 4:00	201,7170256	158	391,2604742	119	239,6410771	429,7786	178	241,8955	214,1188	122
15/03/2020 4:30	201,0772354	158	388,37236	119	238,7540694	427,3599983	178	241,8955	214,0858875	122
15/03/2020 5:00	200,1388496	158	387,0488126	119	238,5404	426,2193643	178	242,842697	214,1456	122
15/03/2020 5:30	199,6175949	158	385,2109626	119	238,5404	425,3214938	178	242,935	214,1456	122
15/03/2020 6:00	199,7932688	158	382,8519135	119	238,8998624	423,0622989	178	242,935	214,1456	122
15/03/2020 6:30	202,6998889	158	380,9055972	119	239,0497765	421,4121459	178	242,0052451	214,1456	122
15/03/2020 7:00	202,0805602	157,0018	379,7395489	119	240,6157588	420,3988072	174,915	237,5392551	214,1456	119,3858319
15/03/2020 7:30	203,700077	157,0018	378,6246974	119	240,8215	421,3706195	175,1475111	236,6249967	214,1456	118,2815057
15/03/2020 8:00	203,2741277	156,0934349	377,8209645	119	242,2665316	421,2046352	174,905	235,7005	214,1456	119,9964
15/03/2020 8:30	201,0742768	156,0108	378,0064465	119	242,9329	421,1050757	174,905	236,0485881	214,1456	119,9964
15/03/2020 9:00	200,2188	156,0108	378,847158	119	242,851865	421,5446	174,905	236,74	214,90674	119,0421884
15/03/2020 9:30	200,2188	156,0108	381,0171563	119	242,1656201	422,8342959	174,905	237,6370411	215,1434293	117,9952
15/03/2020 10:00	201,1269779	156,1487842	380,315433	119	240,7206032	424,125599	174,905	237,7795	215,4579666	117,9952
15/03/2020 10:30	204,1061608	157,0162	380,9148336	119	236,01765	425,2733064	174,905	237,7795	215,9595801	117,9952
15/03/2020 11:00	203,8810811	156,6231732	382,5589369	119	234,9839359	425,1644688	174,905	237,7795	215,2126	117,9952
15/03/2020 11:30	205,4601664	156,9667953	384,5107586	119	236,2230207	423,0687183	174,905	237,1157209	214,2445536	117,9952
15/03/2020 12:00	207,9829837	157,0198	381,5123588	119	236,6053168	418,7158405	174,905	237,801324	214,226	117,9952
15/03/2020 12:30	208,2856684	157,0198	386,2809941	119	238,0087968	419,553084	174,905	237,9839215	214,0882109	116,866452
15/03/2020 13:00	209,8608236	157,0198	386,5845531	119	234,7603976	420,0955952	174,905	236,8424064	213,935715	116,0763773
15/03/2020 13:30	212,0118977	157,0198	385,7929707	119	232,9556421	419,7820279	174,905	235,4887671	214,2528	117,3575946
15/03/2020 14:00	213,9677416	157,6733821	387,9950487	119	232,4207674	418,2266442	175,8106794	233,5965106	213,8720259	118,2036699
15/03/2020 14:30	213,3009361	158	392,7096639	119	231,6460462	418,5938971	176,1607375	232,7219757	214,2796	119,3796064
15/03/2020 15:00	212,6661518	158	391,0142758	119	229,1430887	419,1838765	176,1833729	233,293	214,2796	120,8236189
15/03/2020 15:30	213,3106	158	391,8311031	119	226,8386211	419,0246	175,89	233,293	214,2796	121,1532836
15/03/2020 16:00	214,2658449	158	391,5050014	119	226,4033065	418,5559956	175,89	233,2174137	214,2796	121,4133268
15/03/2020 16:30	213,788074	158	391,5784235	119	224,7806881	418,8087345	175,89	233,3028143	214,2796	121,9808
15/03/2020 17:00	213,3558905	157,9644518	393,8663214	119	223,6521143	418,9466	175,89	232,842076	213,5604843	121,9808
15/03/2020 17:30	216,8873903	157,9771318	395,7499941	119	223,7231	417,5478991	175,89	234,7621095	212,9987223	121,9808
15/03/2020 18:00	216,6149431	158	396,3793573	119	222,3390076	416,7607557	175,89	234,7443658	213,9517191	121,9808
15/03/2020 18:30	215,8378191	157,8578102	398,1878519	119	219,5169227	416,8946	175,1036601	235,925	215,314938	121,9808
15/03/2020 19:00	214,6204247	157,0048041	398,6347624	119	219,7986494	416,8946	174,885	235,4021004	215,3466	121,9808
15/03/2020 19:30	214,8655676	157,7594266	401,7514805	119	219,6177811	417,1288282	174,885	236,7508707	215,1833423	121,382897
15/03/2020 20:00	217,1312173	157,7027382	404,8944614	119	218,1076833	416,2090606	174,885	236,1895279	214,5074636	121,7825211
15/03/2020 20:30	217,6728782	157,9439319	403,6770987	119	217,4560728	417,4856954	174,885	236,9615146	214,4136	121,9796
15/03/2020 21:00	219,5143239	157,6851924	403,0699295	119	215,9195946	417,4629428	174,885	237,1718359	214,4136	121,6428824
15/03/2020 21:30	221,500546	157,1715966	400,7039739	119	216,227	417,2384934	174,885	237,2805	214,4136	121,9784
15/03/2020 22:00	221,4220358	157,7186133	400,0593194	119	217,1585841	417,36676	174,885	237,2805	214,4136	121,9784
15/03/2020 22:30	219,9627982	158	403,0528126	119	217,264062	418,6964109	174,885	238,1000897	214,4136	121,9794593
15/03/2020 23:00	216,7479663	158	403,104696	119	216,4498	420,996786	174,885	238,32	214,4136	122
15/03/2020 23:30	215,415	158	403,3919761	119	216,4498	422,9995911	174,885	238,32	213,6575843	121,9979872
16/03/2020 0:00	216,7490653	158	405,6751931	119	216,4498	423,6729037	174,885	239,0247966	214,5109486	122
16/03/2020 0:30	218,2855188	158	405,6366668	119	216,4498	425,5028553	174,885	239,3595	215,4806	122
16/03/2020 1:00	218,4204	158	407,6232	119	216,2796183	427,2479075	174,885	238,642721	215,4806	122
16/03/2020 1:30	218,4204	158	407,6232	119	215,5055	427,4916	174,885	238,399	215,4806	122
16/03/2020 2:00	218,4204	158	407,6232	119	215,5055	427,4916	174,885	238,399	215,4806	122
16/03/2020 2:30	218,774424	158	408,6933454	119	215,5055	427,4916	174,885	238,399	215,2212048	122
16/03/2020 3:00	218,4276	158	409,7223755	119	215,5055	427,4916	174,885	238,399	214,7261705	122
16/03/2020 3:30	218,1769146	158	412,5902228	119	215,5055	427,4916	174,885	238,399	215,4508919	122
16/03/2020 4:00	218,1768514	158	413,249438	119	215,5055	427,4916	174,885	238,399	215,5342	122
16/03/2020 4:30	214,2871893	158	408,3584163	119	215,077827	426,1221444	174,4117673	238,399	215,5342	122
16/03/2020 5:00	210,4123544	156,4938874	404,5869156	119	214,7510939	423,1755953	173,88	238,1097337	215,4041508	122
16/03/2020 5:30	210,3825373	155,808542	397,6861344	119	213,7206295	417,6839875	172,7960221	236,328827	210,9022616	121,9808102
16/03/2020 6:00	206,5534314	155,1582265	395,043648	119	212,642527	412,2731177	170,4550477	233,0831052	204,5520907	121,0814059
16/03/2020 6:30	202,4496726	155,1923945	390,9118059	119	207,2630332	406,10946	168,2345471	224,9796922	194,6233816	119,1242646
16/03/2020 7:00	194,276775	150,6721277	386,9613602	119	201,5087676	394,58741	163,8788709	217,0691989	192,4511418	118,6611788
16/03/2020 7:30	190,1738606	147,2038527	376,3915239	119	200,04709	389,0323227	158,1145963	207,4709964	190,3807142	118,5030016
16/03/2020 8:00	178,8838725	146,0386422	363,9806031	119	198,6267139	382,8401684	156,6247256	201,8777997	189,3172879	117,8306531
16/03/2020 8:30	172,3670854	144,6191592	312,4786606	119	201,923236	380,1168273	155,3641463	196,7818351	188,957848	115,6774581
16/03/2020 9:00	166,4022205	148,9934208	310,746246	119	200,7846899	378,0745266	152,9993623	192,0243212	189,5350169	115,8029175
16/03/2020 9:30	163,5035864	158	311,5893371	119	201,3465455	378,5069892	152,775	190,5395102	191,3866491	117,409081
16/03/2020 10:00	162,5424115	158	311,1960669	119	198,7520654	379,4666993	152,775	188,5540427	206,74362	117,5088156
16/03/2020 10:30	163,2789108	158	315,2450535	119	198,5330526	378,2501851	152,775	187,9665	237	117,321922
16/03/2020 11:00	162,9009258	158	317,6130349	119	200,6529757	380,9335075	153,6605772	188,5349488	237	117,511877
16/03/2020 11:30	164,3708736	158	320,589482	119	197,9745794	383,1207512	155	179,348128	237	117,44682
16/03/2020 12:00	165,4560077	158	319,10971	119	196,843955	383,9419161	154,8806656	175,8926959	237	117,3524851
16/03/2020 12:30	168,8836228	158	321,9716564	119	197,9583545	379,1046487	154,99	178,3285874	237	116,5326018
16/03/2020 13:00	174,492013	158	324,9968665	119	195,2536102	378,8557719	154,99	177,3807628	237	116,9041518
16/03/2020 13:30	177,6784215	158	334,4176222	119	193,4610742	378,8038122	155,2639097	176,8118399	237	113,7215367
16/03/2020 14:00	181,3304282	158	339,612684	119	194,1948982	375,6618319	156,067365	177,898376	237	117,2524989
16/03/2020 14:30	176,3298111	158	340,8735479	119	192,7742031	375,7722801	156,98	180,5049583	237	118,8486674
16/03/2020 15:00	178,0833574	158	345,9619203	119	191,2680024	380,7264636	158,892246	182,886268	237	120,8488598
16/03/2020 15:30	185,2528897	158	350,1124278	119	195,6223356	382,7439881	160,1143218	187,0368486	237	121,9835114
16/03/2020 16:00	190,9566267	158	351,947205	119	202,2562907	385,3261353	160,8742702	192,5923379	237	122
16/03/2020 16:30	191,087306	158	352,642797	119	202,0333832	391,5947074	161,7931686	193,0746558	237	121,8903184
16/03/2020 17:00	196,4869259	158	356,1185289	119	199,5988019	392,1102591	161,9558803	196,0337046	237	122
16/03/2020 17:30	197,5465004	158	358,8899989	119	199,2300235	394,7430523	161,7816107	200,0181248	237	121,9990352
16/03/2020 18:00	198,0972457	158	365,1894878	119	196,9276402	394,1670206	162,3081873	203,1609538	237	121,932289
16/03/2020 18:30	202,6251596	158	367,7500574	119	196,3144107	396,2272147	165,9572105	205,7823986	237	122
16/03/2020 19:00	202,9507184	158	366,9984225	119	196,4437131	400,9108894	166,88	210,3858686	237	121,9958947
16/03/2020 19:30	207,5379206	158	366,4493374	119	197,5400635	404,6756532	169,5270599	215,6271056	237	121,977422
16/03/2020 20:00	209,7583259	158	370,322948	119	196,6634219	406,2104984	169,865	219,7202917	237	121,4713708
16/03/2020 20:30	212,5442028	158	370,61069	119	198,9364084	406,9176	171,4873691	218,9745223	237	120,2888179
16/03/2020 21:00	212,156675	158	371,2563184	119	197,5421641	407,1826083	172,85	220,7438592	237	121,8832079
16/03/2020 21:30	214,6741907	158	371,562038	119	195,9323044	408,2561162	172,4898086	220,4349056	237	122
16/03/2020 22:00	218,6396611	158	373,9465895	119	195,9621863	409,3229377	171,1293116	221,476	237	122
16/03/2020 22:30	219,9053242	158	375,6185733	119	195,9317735	414,8353161	170,84	221,2342068	237	122
16/03/2020 23:00	222,4769649	158	377,2634863	119	196,2415	415,7106316	170,84	221,555	237	122
16/03/2020 23:30	224,1134	158	377,2588	119	196,2415	416,9238514	170,84	221,555	237	122
17/03/2020 0:00	224,9136017	158	377,2588	119	195,6692135	418,5375882	170,84	221,555	237	122
17/03/2020 0:30	225,8962539	158	376,9323591	119	195,46517	420,5600653	170,84	222,3249305	237	122
17/03/2020 1:00	226,117	158	378,14	119	195,52	422,7703629	170,84	222,5945	237	122
17/03/2020 1:30	225,8692491	158	378,14	119	195,52	423,4366	170,84	222,5945	237	122
17/03/2020 2:00	226,1206	158	378,1451083	119	195,52	424,205915	170,84	222,5945	237	122
17/03/2020 2:30	226,1206	158	379,1004	119	195,52	424,4236	170,84	222,5945	237	122
17/03/2020 3:00	226,1206	158	379,3689401	119	195,52	424,4236	170,84	222,5945	237	122
17/03/2020 3:30	226,1206	158	379,9407854	119	196,4180869	424,4236	170,84	222,5945	237	122
17/03/2020 4:00	226,1206	158	380,0035236	119	195,8629013	423,7495909	170,84	222,5945	237	122
17/03/2020 4:30	224,1128805	158	375,6482041	119	196,6871	419,8218927	170,6599693	222,5945	237	122
17/03/2020 5:00	222,2879144	158	369,013239	119	196,6494209	418,3396656	169,835	222,5470518	237	122
17/03/2020 5:30	220,5897898	158	363,538711	119	193,8846939	415,5023768	168,7329349	221,1509046	237	122
17/03/2020 6:00	217,5938954	158	360,4105644	119	187,9868587	411,0238683	167,3323077	218,7476836	237	121,9991421
17/03/2020 6:30	214,7538635	158	357,6809226	119	180,0251623	404,6807483	166,5031174	215,0404308	237	121,5663358
17/03/2020 7:00	207,325796	158	352,4473412	119	177,3434961	395,6677307	163,4261485	207,5264272	237	121,9686181
17/03/2020 7:30	204,3856726	158	348,0705204	119	173,2793622	394,863013	162,3769425	201,8150488	237	121,9718465
17/03/2020 8:00	199,3875664	158	342,5283384	119	169,3395969	392,2571101	160,9460598	198,6687781	237	121,9714947
17/03/2020 8:30	193,1523472	158	339,8864893	119	168,0455947	390,6566	159,6050826	198,2507452	237	121,9377519
17/03/2020 9:00	187,4946819	158	338,4899012	119	167,4557789	388,8848596	158,852673	196,5563708	237	121,9799999
17/03/2020 9:30	189,0859737	158	338,0632465	119	167,5459048	386,7291416	158,77	196,9571392	237	121,9980491
17/03/2020 10:00	188,6767114	158	335,3536888	119	166,6798907	389,0495651	158,77	195,771162	237	121,9464033
17/03/2020 10:30	189,0997631	158	335,8647402	119	166,2572943	390,5810224	158,77	194,9122082	237	121,6760608
17/03/2020 11:00	190,063523	158	334,2934225	119	165,1940934	390,3066236	158,77	194,2535	237	121,9766052
17/03/2020 11:30	191,0236153	158	331,6704298	119	163,4655838	389,2093957	158,0156297	194,2535	237	121,9765773
17/03/2020 12:00	193,212381	158	334,350536	119	162,9088716	387,6865229	157,765	194,0599075	237	121,9997735
17/03/2020 12:30	195,8035248	158	336,6226438	119	161,6498157	384,0848111	157,765	192,6061115	237	122
17/03/2020 13:00	197,0011655	158	337,2874728	119	161,4953522	382,7979571	156,6167077	191,7654741	237	121,8726233
17/03/2020 13:30	201,3799557	158	338,3203574	119	159,4859809	382,2764855	156,3822419	192,0869171	237	121,6208044
17/03/2020 14:00	203,6472959	158	345,1169838	119	161,0766499	381,4790552	156,75	193,8006364	237	121,5825382
17/03/2020 14:30	202,0568992	158	348,537966	119	165,6678913	385,7996403	156,506082	194,7392461	237	121,9981559
17/03/2020 15:00	204,5711801	158	349,8876739	119	158,3484734	389,8457369	158,2303022	198,3142428	237	121,9748109
17/03/2020 15:30	205,281089	158	351,3532922	119	159,9723786	392,4681009	158,73	201,9426246	237	121,9702706
17/03/2020 16:00	205,5978044	158	353,8723334	119	165,0337085	393,824589	158,73	203,1918162	237	121,9926099
17/03/2020 16:30	203,4272705	158	356,7884653	119	166,6790727	397,4321761	159,2577679	205,2159044	237	121,7722124
17/03/2020 17:00	203,9113089	158	356,6950284	119	164,2622677	400,3568909	160,475797	205,626586	237	121,9648956
17/03/2020 17:30	203,8486001	158	363,1361128	119	163,3381855	399,266328	159,5321981	205,7616889	237	121,9530374
17/03/2020 18:00	206,0481178	158	369,6348401	119	160,8878838	399,3845103	158,8963092	206,3636235	237	121,9606842
17/03/2020 18:30	207,477019	158	372,8752951	119	160,5113312	402,142259	160,9088193	206,583637	237	121,9341131
17/03/2020 19:00	209,6621286	158	372,480536	119	162,035025	405,650973	161,722	207,1904465	237	121,783334
17/03/2020 19:30	210,0739924	158	375,2002553	119	165,4798691	408,916635	161,722	209,0674343	237	121,2260195
17/03/2020 20:00	211,7534008	158	377,9053139	119	163,8873143	412,6341864	161,7347347	209,5023407	237	121,2079615
17/03/2020 20:30	212,4139788	158	379,6224733	119	162,7071278	411,9221003	163,4979756	210,0886725	237	121,8818621
17/03/2020 21:00	213,1689297	158	380,0275314	119	161,5471184	411,7233094	163,7308	210,2655889	237	122
17/03/2020 21:30	315,7543506	158	380,4676865	119	160,7287393	412,9680981	163,2295906	211,6303634	237	122
17/03/2020 22:00	374	158	380,4237762	119	160,2609273	414,0797255	162,7352	213,6102	237	122
17/03/2020 22:30	374	158	383,7417018	119	159,8375	420,6524153	163,4389446	213,6102	237	122
17/03/2020 23:00	374	158	384,4311564	114,9524861	159,8375	423,2109403	163,7396	213,6102	237	122
17/03/2020 23:30	374	158	382,874421	95,04406	159,8635046	424,4492254	164,3673104	213,6102	237	122
18/03/2020 0:00	374	158	383,6245933	96,6585	159,9489	425,736664	164,744	213,6102	237	122
18/03/2020 0:30	374	158	383,3939179	94,17936518	160,054606	427,5636	164,744	213,6102	237	122
18/03/2020 1:00	374	158	383,0879	93,7219	159,805531	428,4513018	164,744	213,6102	237	122
18/03/2020 1:30	374	158	382,9674285	93,7219	159,8974549	428,7003811	164,744	213,6102	237	122
18/03/2020 2:00	374	158	383,1623925	93,7219	160,3945	429,5376	164,744	213,6102	237	122
18/03/2020 2:30	374	158	384,2274357	93,7219	160,3945	429,5376	164,744	213,6102	237	122
18/03/2020 3:00	374	158	385,7052185	93,7219	160,3945	429,5376	164,744	213,6102	237	122
18/03/2020 3:30	374	158	385,5602709	93,7219	160,4022334	429,5376	164,744	213,6102	237	122
18/03/2020 4:00	374	158	384,1539777	93,7219	159,8451922	429,3399969	164,744	213,6102	237	122
18/03/2020 4:30	374	158	380,3106526	93,7219	159,5616	425,166846	164,744	213,6102	237	122
18/03/2020 5:00	374	158	378,7450763	94,18742521	159,5616	424,3772451	164,744	213,5929579	237	122
18/03/2020 5:30	374	158	374,3214572	94,6562402	159,6538766	422,1530454	163,716444	212,000125	237	122
18/03/2020 6:00	374	158	370,1226188	97,487167	158,6657383	417,6478487	162,7528	210,3296978	237	122
18/03/2020 6:30	374	158	367,8138167	102,5839532	155,2203048	410,9551716	162,2370571	206,2236072	237	120,5109101
18/03/2020 7:00	374	158	365,9223564	109,4696413	158,5552525	402,9499015	159,9266843	200,4061011	237	118,2003002
18/03/2020 7:30	374	158	364,8741376	114,4041555	158,4183414	397,5873231	159,766	194,6267412	237	120,7299104
18/03/2020 8:00	374	158	359,9145814	118,0312282	157,6971008	395,7294669	159,3907335	190,7007034	237	118,9313841
18/03/2020 8:30	374	158	357,6063921	119	159,7975098	394,2719275	158,6966937	188,2726401	237	120,1833386
18/03/2020 9:00	374	158	355,3969364	119	159,8433808	392,7192777	158,2626694	184,5902178	215,6166164	121,7039903
18/03/2020 9:30	374	147,5188089	354,868828	119	160,9024026	394,2955056	157,7836	183,6580707	200,2732376	121,7830657
18/03/2020 10:00	374	143,6012385	353,6851014	119	162,5430167	394,165083	157,7836	183,2452	198,9604658	121,7717529
18/03/2020 10:30	374	143,0092	354,8379769	119	161,9771608	392,5018251	157,0728318	183,9514669	199,6220142	121,8151071
18/03/2020 11:00	374	143,0092	356,2604394	119	164,2687788	392,3951487	156,788	181,3887791	198,9928	120,9659111
18/03/2020 11:30	374	143,0092	356,729452	119	162,3545864	391,9341059	156,4178536	181,376	198,9928	121,0713713
18/03/2020 12:00	374	143,0092	358,2132374	119	162,1238893	392,1171473	155,7924	182,22153	198,9693134	121,5086254
18/03/2020 12:30	374	143,0296358	361,4658615	119	159,9301414	393,1552055	155,6639842	181,9543732	198,6665279	120,8227492
18/03/2020 13:00	374	141,7751659	347,5667254	119	157,5595635	392,4298554	154,3902893	182,1223428	197,9883	119,9736454
18/03/2020 13:30	374	141,8218614	340,1510568	119	156,902172	391,2237649	154,3690191	183,6995714	197,4973864	120,1633648
18/03/2020 14:00	374	142,8296006	345,7379661	119	153,0640743	391,0019003	164,8742112	184,189114	198,9150265	120,7276962
