DateTime;Parking Prat del Ll. plazas totales
19/01/2020 12:00;55,61608269
19/01/2020 12:30;64,12993508
19/01/2020 13:00;62,78822646
19/01/2020 13:30;64,14686551
19/01/2020 14:00;67,41434136
19/01/2020 14:30;73,59545027
19/01/2020 15:00;68,31475377
19/01/2020 15:30;67,42436465
19/01/2020 16:00;67,29980572
19/01/2020 16:30;67,51291628
19/01/2020 17:00;72,54037798
19/01/2020 17:30;74,85187863
19/01/2020 18:00;80,03988728
19/01/2020 18:30;86,60340301
19/01/2020 19:00;90,85590441
19/01/2020 19:30;89,83469629
19/01/2020 20:00;90,97535322
19/01/2020 20:30;92,59920321
19/01/2020 21:00;100,2101023
19/01/2020 21:30;102,8247417
19/01/2020 22:00;107,7684069
19/01/2020 22:30;111,9708534
19/01/2020 23:00;116,9428098
19/01/2020 23:30;128,7287276
20/01/2020 0:00;134,0877312
20/01/2020 0:30;135,9696717
20/01/2020 1:00;138,5631366
20/01/2020 1:30;137,2116003
20/01/2020 2:00;136,8358
20/01/2020 2:30;137,6310633
20/01/2020 3:00;137,4711203
20/01/2020 3:30;136,7704496
20/01/2020 4:00;136,4692216
20/01/2020 4:30;132,7345843
20/01/2020 5:00;129,529364
20/01/2020 5:30;122,7964739
20/01/2020 6:00;114,0719714
20/01/2020 6:30;100,198393
20/01/2020 7:00;73,16786369
20/01/2020 7:30;32,18888644
20/01/2020 8:00;1,206644747
20/01/2020 8:30;0
20/01/2020 9:00;0
20/01/2020 9:30;0
20/01/2020 10:00;0
20/01/2020 10:30;0
20/01/2020 11:00;0
20/01/2020 11:30;0
20/01/2020 12:00;0
20/01/2020 12:30;0
20/01/2020 13:00;0
20/01/2020 13:30;0
20/01/2020 14:00;0
20/01/2020 14:30;0
20/01/2020 15:00;0
20/01/2020 15:30;0
20/01/2020 16:00;0
20/01/2020 16:30;0
20/01/2020 17:00;0
20/01/2020 17:30;0
20/01/2020 18:00;3,17909289
20/01/2020 18:30;27,92641345
20/01/2020 19:00;49,89567996
20/01/2020 19:30;62,52413166
20/01/2020 20:00;78,23756305
20/01/2020 20:30;88,40089481
20/01/2020 21:00;95,78455681
20/01/2020 21:30;101,2749965
20/01/2020 22:00;106,1499906
20/01/2020 22:30;107,6540499
20/01/2020 23:00;110,4796704
20/01/2020 23:30;109,8898559
21/01/2020 0:00;115,6069093
21/01/2020 0:30;118,1992929
21/01/2020 1:00;121,8328932
21/01/2020 1:30;122,3712
21/01/2020 2:00;122,3712
21/01/2020 2:30;123,674436
21/01/2020 3:00;124,1078
21/01/2020 3:30;124,6719842
21/01/2020 4:00;125,6469121
21/01/2020 4:30;119,3732113
21/01/2020 5:00;116,1886722
21/01/2020 5:30;111,7331316
21/01/2020 6:00;103,9156145
21/01/2020 6:30;100,2240993
21/01/2020 7:00;79,78659531
21/01/2020 7:30;54,22347946
21/01/2020 8:00;30,91330912
21/01/2020 8:30;8,795936617
21/01/2020 9:00;0,025717305
21/01/2020 9:30;0
21/01/2020 10:00;0
21/01/2020 10:30;0
21/01/2020 11:00;0
21/01/2020 11:30;0
21/01/2020 12:00;0
21/01/2020 12:30;0
21/01/2020 13:00;0
21/01/2020 13:30;0
21/01/2020 14:00;0
21/01/2020 14:30;0
21/01/2020 15:00;0
21/01/2020 15:30;0
21/01/2020 16:00;0
21/01/2020 16:30;6,506187723
21/01/2020 17:00;5,389486658
21/01/2020 17:30;13,50698042
21/01/2020 18:00;43,62214968
21/01/2020 18:30;65,19338509
21/01/2020 19:00;78,80776366
21/01/2020 19:30;96,51211764
21/01/2020 20:00;106,8902553
21/01/2020 20:30;119,394225
21/01/2020 21:00;122,5092169
21/01/2020 21:30;127,3730994
21/01/2020 22:00;131,5778091
21/01/2020 22:30;135,7097208
21/01/2020 23:00;136,1599585
21/01/2020 23:30;139,9822791
22/01/2020 0:00;141,3522404
22/01/2020 0:30;143,007076
22/01/2020 1:00;148,9331461
22/01/2020 1:30;148,3816
22/01/2020 2:00;147,9778067
22/01/2020 2:30;148,1367265
22/01/2020 3:00;147,6932205
22/01/2020 3:30;149,1912414
22/01/2020 4:00;149,6571635
22/01/2020 4:30;144,2758014
22/01/2020 5:00;140,5368361
22/01/2020 5:30;136,6376162
22/01/2020 6:00;131,5191422
22/01/2020 6:30;125,2058257
22/01/2020 7:00;97,63060872
22/01/2020 7:30;76,33333262
22/01/2020 8:00;44,8844625
22/01/2020 8:30;14,71468742
22/01/2020 9:00;0,032348233
22/01/2020 9:30;0
22/01/2020 10:00;0
22/01/2020 10:30;0
22/01/2020 11:00;0
22/01/2020 11:30;0
22/01/2020 12:00;0
22/01/2020 12:30;0
22/01/2020 13:00;0
22/01/2020 13:30;0
22/01/2020 14:00;0
22/01/2020 14:30;0
22/01/2020 15:00;0
22/01/2020 15:30;0
22/01/2020 16:00;0
22/01/2020 16:30;0
22/01/2020 17:00;0
22/01/2020 17:30;0
22/01/2020 18:00;0
22/01/2020 18:30;0
22/01/2020 19:00;0
22/01/2020 19:30;0
22/01/2020 20:00;0
22/01/2020 20:30;0
22/01/2020 21:00;0
22/01/2020 21:30;0
22/01/2020 22:00;0
22/01/2020 22:30;0
22/01/2020 23:00;0
22/01/2020 23:30;0
23/01/2020 0:00;0
23/01/2020 0:30;0
23/01/2020 1:00;0
23/01/2020 1:30;0
23/01/2020 2:00;0
23/01/2020 2:30;0
23/01/2020 3:00;0
23/01/2020 3:30;0
23/01/2020 4:00;0
23/01/2020 4:30;0
23/01/2020 5:00;0
23/01/2020 5:30;0
23/01/2020 6:00;0
23/01/2020 6:30;0
23/01/2020 7:00;0
23/01/2020 7:30;0
23/01/2020 8:00;0
23/01/2020 8:30;0
23/01/2020 9:00;0
23/01/2020 9:30;0
23/01/2020 10:00;0
23/01/2020 10:30;0
23/01/2020 11:00;0
23/01/2020 11:30;0
23/01/2020 12:00;0
23/01/2020 12:30;0
23/01/2020 13:00;0
23/01/2020 13:30;0
23/01/2020 14:00;0
23/01/2020 14:30;0
23/01/2020 15:00;0
23/01/2020 15:30;0
23/01/2020 16:00;0
23/01/2020 16:30;0
23/01/2020 17:00;0
23/01/2020 17:30;0
23/01/2020 18:00;0
23/01/2020 18:30;0
23/01/2020 19:00;0
23/01/2020 19:30;0
23/01/2020 20:00;0
23/01/2020 20:30;0
23/01/2020 21:00;0
23/01/2020 21:30;0
23/01/2020 22:00;0
23/01/2020 22:30;0
23/01/2020 23:00;0
23/01/2020 23:30;0
24/01/2020 0:00;0
24/01/2020 0:30;0
24/01/2020 1:00;0
24/01/2020 1:30;0
24/01/2020 2:00;0
24/01/2020 2:30;0
24/01/2020 3:00;0
24/01/2020 3:30;0
24/01/2020 4:00;0
24/01/2020 4:30;0
24/01/2020 5:00;0
24/01/2020 5:30;0
24/01/2020 6:00;0
24/01/2020 6:30;0
24/01/2020 7:00;0
24/01/2020 7:30;186,5944297
24/01/2020 8:00;442,1887908
24/01/2020 8:30;406,909558
24/01/2020 9:00;386,8474101
24/01/2020 9:30;369,6242409
24/01/2020 10:00;362,3737589
24/01/2020 10:30;358,5526667
24/01/2020 11:00;355,4657166
24/01/2020 11:30;353,5302317
24/01/2020 12:00;365,5425875
24/01/2020 12:30;374,7442823
24/01/2020 13:00;381,4406431
24/01/2020 13:30;383,5594794
24/01/2020 14:00;384,9500268
24/01/2020 14:30;381,6923612
24/01/2020 15:00;384,539052
24/01/2020 15:30;390,9097341
24/01/2020 16:00;400,4936453
24/01/2020 16:30;416,5604383
24/01/2020 17:00;423,5154164
24/01/2020 17:30;428,7035135
24/01/2020 18:00;432,1206227
24/01/2020 18:30;446,2999527
24/01/2020 19:00;453,6915426
24/01/2020 19:30;456,580096
24/01/2020 20:00;462
24/01/2020 20:30;462
24/01/2020 21:00;462
24/01/2020 21:30;462
24/01/2020 22:00;462
24/01/2020 22:30;462
24/01/2020 23:00;462
24/01/2020 23:30;462
25/01/2020 0:00;462
25/01/2020 0:30;462
25/01/2020 1:00;462
25/01/2020 1:30;462
25/01/2020 2:00;462
25/01/2020 2:30;462
25/01/2020 3:00;462
25/01/2020 3:30;462
25/01/2020 4:00;462
25/01/2020 4:30;462
25/01/2020 5:00;462
25/01/2020 5:30;462
25/01/2020 6:00;462
25/01/2020 6:30;462
25/01/2020 7:00;462
25/01/2020 7:30;462
25/01/2020 8:00;462
25/01/2020 8:30;462
25/01/2020 9:00;462
25/01/2020 9:30;462
25/01/2020 10:00;462
25/01/2020 10:30;462
25/01/2020 11:00;462
25/01/2020 11:30;462
25/01/2020 12:00;462
25/01/2020 12:30;462
25/01/2020 13:00;462
25/01/2020 13:30;462
25/01/2020 14:00;462
25/01/2020 14:30;462
25/01/2020 15:00;462
25/01/2020 15:30;462
25/01/2020 16:00;462
25/01/2020 16:30;462
25/01/2020 17:00;462
25/01/2020 17:30;462
25/01/2020 18:00;462
25/01/2020 18:30;462
25/01/2020 19:00;462
25/01/2020 19:30;462
25/01/2020 20:00;462
25/01/2020 20:30;462
25/01/2020 21:00;462
25/01/2020 21:30;462
25/01/2020 22:00;462
25/01/2020 22:30;462
25/01/2020 23:00;462
25/01/2020 23:30;462
26/01/2020 0:00;462
26/01/2020 0:30;462
26/01/2020 1:00;462
26/01/2020 1:30;462
26/01/2020 2:00;462
26/01/2020 2:30;462
26/01/2020 3:00;462
26/01/2020 3:30;462
26/01/2020 4:00;462
26/01/2020 4:30;462
26/01/2020 5:00;462
26/01/2020 5:30;462
26/01/2020 6:00;462
26/01/2020 6:30;462
26/01/2020 7:00;462
26/01/2020 7:30;462
26/01/2020 8:00;462
26/01/2020 8:30;462
26/01/2020 9:00;462
26/01/2020 9:30;462
26/01/2020 10:00;462
26/01/2020 10:30;462
26/01/2020 11:00;462
26/01/2020 11:30;462
26/01/2020 12:00;462
26/01/2020 12:30;462
26/01/2020 13:00;462
26/01/2020 13:30;462
26/01/2020 14:00;462
26/01/2020 14:30;462
26/01/2020 15:00;462
26/01/2020 15:30;462
26/01/2020 16:00;462
26/01/2020 16:30;462
26/01/2020 17:00;462
26/01/2020 17:30;462
26/01/2020 18:00;462
26/01/2020 18:30;462
26/01/2020 19:00;462
26/01/2020 19:30;462
26/01/2020 20:00;462
26/01/2020 20:30;462
26/01/2020 21:00;462
26/01/2020 21:30;462
26/01/2020 22:00;462
26/01/2020 22:30;462
26/01/2020 23:00;462
26/01/2020 23:30;462
27/01/2020 0:00;462
27/01/2020 0:30;462
27/01/2020 1:00;462
27/01/2020 1:30;462
27/01/2020 2:00;462
27/01/2020 2:30;462
27/01/2020 3:00;462
27/01/2020 3:30;462
27/01/2020 4:00;462
27/01/2020 4:30;462
27/01/2020 5:00;462
27/01/2020 5:30;462
27/01/2020 6:00;462
27/01/2020 6:30;462
27/01/2020 7:00;413,6323405
27/01/2020 7:30;383,9199107
27/01/2020 8:00;343,2337227
27/01/2020 8:30;309,3880347
27/01/2020 9:00;287,2796518
27/01/2020 9:30;279,3329802
27/01/2020 10:00;282,5314067
27/01/2020 10:30;282,614677
27/01/2020 11:00;282,199404
27/01/2020 11:30;279,3500941
27/01/2020 12:00;287,1418287
27/01/2020 12:30;288,9801792
27/01/2020 13:00;294,5449807
27/01/2020 13:30;294,6077559
27/01/2020 14:00;301,696414
27/01/2020 14:30;312,8006484
27/01/2020 15:00;318,9805218
27/01/2020 15:30;330,1155066
27/01/2020 16:00;339,1616326
27/01/2020 16:30;343,9462827
27/01/2020 17:00;345,324036
27/01/2020 17:30;352,7908953
27/01/2020 18:00;373,6849144
27/01/2020 18:30;392,24765
27/01/2020 19:00;412,9271635
27/01/2020 19:30;434,2882337
27/01/2020 20:00;454,071938
27/01/2020 20:30;461,7896298
27/01/2020 21:00;462
27/01/2020 21:30;462
27/01/2020 22:00;462
27/01/2020 22:30;462
27/01/2020 23:00;462
27/01/2020 23:30;462
28/01/2020 0:00;462
28/01/2020 0:30;462
28/01/2020 1:00;462
28/01/2020 1:30;462
28/01/2020 2:00;462
28/01/2020 2:30;462
28/01/2020 3:00;462
28/01/2020 3:30;462
28/01/2020 4:00;462
28/01/2020 4:30;462
28/01/2020 5:00;462
28/01/2020 5:30;462
28/01/2020 6:00;462
28/01/2020 6:30;462
28/01/2020 7:00;454,1289988
28/01/2020 7:30;429,6467418
28/01/2020 8:00;392,5883518
28/01/2020 8:30;369,140245
28/01/2020 9:00;350,4101858
28/01/2020 9:30;335,0430755
28/01/2020 10:00;330,1793416
28/01/2020 10:30;327,974616
28/01/2020 11:00;328,2975744
28/01/2020 11:30;330,5204731
28/01/2020 12:00;336,2021541
28/01/2020 12:30;338,8132921
28/01/2020 13:00;347,3007166
28/01/2020 13:30;347,7041685
28/01/2020 14:00;352,9425381
28/01/2020 14:30;364,0291732
28/01/2020 15:00;367,1813974
28/01/2020 15:30;371,5681684
28/01/2020 16:00;381,6689955
28/01/2020 16:30;388,039489
28/01/2020 17:00;393,3469143
28/01/2020 17:30;402,1729387
28/01/2020 18:00;411,9745389
28/01/2020 18:30;432,5850002
28/01/2020 19:00;456,2361918
28/01/2020 19:30;462
28/01/2020 20:00;462
28/01/2020 20:30;462
28/01/2020 21:00;462
28/01/2020 21:30;462
28/01/2020 22:00;462
28/01/2020 22:30;462
28/01/2020 23:00;462
28/01/2020 23:30;462
29/01/2020 0:00;462
29/01/2020 0:30;462
29/01/2020 1:00;462
29/01/2020 1:30;462
29/01/2020 2:00;462
29/01/2020 2:30;462
29/01/2020 3:00;462
29/01/2020 3:30;462
29/01/2020 4:00;462
29/01/2020 4:30;462
29/01/2020 5:00;462
29/01/2020 5:30;462
29/01/2020 6:00;462
29/01/2020 6:30;462
29/01/2020 7:00;462
29/01/2020 7:30;453,4365416
29/01/2020 8:00;428,6181965
29/01/2020 8:30;402,5791082
29/01/2020 9:00;385,0055237
29/01/2020 9:30;375,7912932
29/01/2020 10:00;374,0826706
29/01/2020 10:30;372,5723969
29/01/2020 11:00;368,0505431
29/01/2020 11:30;365,1721847
29/01/2020 12:00;362,352511
29/01/2020 12:30;364,7309946
29/01/2020 13:00;360,5672886
29/01/2020 13:30;361,4185142
29/01/2020 14:00;368,7683209
29/01/2020 14:30;374,9870344
29/01/2020 15:00;379,3700847
29/01/2020 15:30;385,6247288
29/01/2020 16:00;395,7678304
29/01/2020 16:30;401,9927478
29/01/2020 17:00;407,2108183
29/01/2020 17:30;416,0133472
29/01/2020 18:00;415,4806305
29/01/2020 18:30;425,0374205
29/01/2020 19:00;437,7886766
29/01/2020 19:30;449,0088683
29/01/2020 20:00;462
29/01/2020 20:30;462
29/01/2020 21:00;462
29/01/2020 21:30;462
29/01/2020 22:00;462
29/01/2020 22:30;462
29/01/2020 23:00;462
29/01/2020 23:30;462
30/01/2020 0:00;462
30/01/2020 0:30;462
30/01/2020 1:00;462
30/01/2020 1:30;462
30/01/2020 2:00;462
30/01/2020 2:30;462
30/01/2020 3:00;462
30/01/2020 3:30;462
30/01/2020 4:00;462
30/01/2020 4:30;462
30/01/2020 5:00;462
30/01/2020 5:30;462
30/01/2020 6:00;462
30/01/2020 6:30;462
30/01/2020 7:00;462
30/01/2020 7:30;457,2215073
30/01/2020 8:00;433,6614261
30/01/2020 8:30;405,4024048
30/01/2020 9:00;381,3193525
30/01/2020 9:30;371,9878012
30/01/2020 10:00;377,7575321
30/01/2020 10:30;372,7832429
30/01/2020 11:00;372,8312076
30/01/2020 11:30;371,5748185
30/01/2020 12:00;369,2513502
30/01/2020 12:30;373,5897806
30/01/2020 13:00;380,4290848
30/01/2020 13:30;388,2592372
30/01/2020 14:00;393,0698549
30/01/2020 14:30;403,922636
30/01/2020 15:00;407,7534909
30/01/2020 15:30;417,3402395
30/01/2020 16:00;427,7350716
30/01/2020 16:30;432,5859446
30/01/2020 17:00;435,8058189
30/01/2020 17:30;446,5987804
30/01/2020 18:00;453,1124188
30/01/2020 18:30;459,8065866
30/01/2020 19:00;462
30/01/2020 19:30;462
30/01/2020 20:00;462
30/01/2020 20:30;462
30/01/2020 21:00;462
30/01/2020 21:30;462
30/01/2020 22:00;462
30/01/2020 22:30;462
30/01/2020 23:00;462
30/01/2020 23:30;462
31/01/2020 0:00;462
31/01/2020 0:30;462
31/01/2020 1:00;462
31/01/2020 1:30;462
31/01/2020 2:00;462
31/01/2020 2:30;462
31/01/2020 3:00;462
31/01/2020 3:30;462
31/01/2020 4:00;462
31/01/2020 4:30;462
31/01/2020 5:00;462
31/01/2020 5:30;462
31/01/2020 6:00;462
31/01/2020 6:30;462
31/01/2020 7:00;462
31/01/2020 7:30;462
31/01/2020 8:00;462
31/01/2020 8:30;452,4366687
31/01/2020 9:00;439,8633464
31/01/2020 9:30;422,9541778
31/01/2020 10:00;418,8056225
31/01/2020 10:30;417,0872662
31/01/2020 11:00;420,972601
31/01/2020 11:30;424,1915786
31/01/2020 12:00;420,4316297
31/01/2020 12:30;422,7646961
31/01/2020 13:00;430,2819588
31/01/2020 13:30;433,8928283
31/01/2020 14:00;434,0122623
31/01/2020 14:30;445,9579654
31/01/2020 15:00;451,7986585
31/01/2020 15:30;461,5621306
31/01/2020 16:00;462
31/01/2020 16:30;462
31/01/2020 17:00;462
31/01/2020 17:30;462
31/01/2020 18:00;462
31/01/2020 18:30;462
31/01/2020 19:00;462
31/01/2020 19:30;462
31/01/2020 20:00;462
31/01/2020 20:30;462
31/01/2020 21:00;462
31/01/2020 21:30;462
31/01/2020 22:00;462
31/01/2020 22:30;462
31/01/2020 23:00;462
31/01/2020 23:30;462
01/02/2020 0:00;462
01/02/2020 0:30;462
01/02/2020 1:00;462
01/02/2020 1:30;462
01/02/2020 2:00;462
01/02/2020 2:30;462
01/02/2020 3:00;462
01/02/2020 3:30;462
01/02/2020 4:00;462
01/02/2020 4:30;462
01/02/2020 5:00;462
01/02/2020 5:30;462
01/02/2020 6:00;462
01/02/2020 6:30;460,4009134
01/02/2020 7:00;455,8887368
01/02/2020 7:30;451,829439
01/02/2020 8:00;445,9868556
01/02/2020 8:30;444,8471653
01/02/2020 9:00;440,4364347
01/02/2020 9:30;437,2908321
01/02/2020 10:00;434,6971197
01/02/2020 10:30;421,5094083
01/02/2020 11:00;421,4490744
01/02/2020 11:30;417,6248837
01/02/2020 12:00;416,6188946
01/02/2020 12:30;423,1219545
01/02/2020 13:00;424,4712333
01/02/2020 13:30;422,8081828
01/02/2020 14:00;420,5251054
01/02/2020 14:30;424,7425303
01/02/2020 15:00;429,8835808
01/02/2020 15:30;425,8185122
01/02/2020 16:00;419,7939759
01/02/2020 16:30;424,3847872
01/02/2020 17:00;423,8378829
01/02/2020 17:30;426,8734443
01/02/2020 18:00;426,9807986
01/02/2020 18:30;427,5197829
01/02/2020 19:00;434,1721039
01/02/2020 19:30;436,573369
01/02/2020 20:00;436,2408989
01/02/2020 20:30;436,8770656
01/02/2020 21:00;442,8586656
01/02/2020 21:30;444,8594541
01/02/2020 22:00;446,6064037
01/02/2020 22:30;450,6255683
01/02/2020 23:00;454,7046389
01/02/2020 23:30;455,8825514
02/02/2020 0:00;459,4897382
02/02/2020 0:30;462
02/02/2020 1:00;462
02/02/2020 1:30;462
02/02/2020 2:00;462
02/02/2020 2:30;462
02/02/2020 3:00;462
02/02/2020 3:30;462
02/02/2020 4:00;462
02/02/2020 4:30;462
02/02/2020 5:00;462
02/02/2020 5:30;462
02/02/2020 6:00;462
02/02/2020 6:30;462
02/02/2020 7:00;462
02/02/2020 7:30;461,9928058
02/02/2020 8:00;458,1088013
02/02/2020 8:30;451,2191072
02/02/2020 9:00;447,8508519
02/02/2020 9:30;445,8732647
02/02/2020 10:00;444,5217071
02/02/2020 10:30;443,5657618
02/02/2020 11:00;434,9491111
02/02/2020 11:30;429,1558139
02/02/2020 12:00;419,5690525
02/02/2020 12:30;423,0982486
02/02/2020 13:00;423,3410042
02/02/2020 13:30;428,6661742
02/02/2020 14:00;437,2030834
02/02/2020 14:30;448,3320477
02/02/2020 15:00;449,5892606
02/02/2020 15:30;449,7244605
02/02/2020 16:00;451,9287366
02/02/2020 16:30;447,8623293
02/02/2020 17:00;449,7552668
02/02/2020 17:30;455,2729082
02/02/2020 18:00;457,8806257
02/02/2020 18:30;456,5250383
02/02/2020 19:00;454,5590996
02/02/2020 19:30;456,9466514
02/02/2020 20:00;457,7136449
02/02/2020 20:30;454,8085186
02/02/2020 21:00;454,4072092
02/02/2020 21:30;459,0581882
02/02/2020 22:00;461,8363875
02/02/2020 22:30;462
02/02/2020 23:00;462
02/02/2020 23:30;462
03/02/2020 0:00;462
03/02/2020 0:30;462
03/02/2020 1:00;462
03/02/2020 1:30;462
03/02/2020 2:00;462
03/02/2020 2:30;462
03/02/2020 3:00;462
03/02/2020 3:30;462
03/02/2020 4:00;462
03/02/2020 4:30;462
03/02/2020 5:00;462
03/02/2020 5:30;462
03/02/2020 6:00;462
03/02/2020 6:30;462
03/02/2020 7:00;410,9873051
03/02/2020 7:30;380,8611569
03/02/2020 8:00;340,8188437
03/02/2020 8:30;308,7894555
03/02/2020 9:00;281,9078202
03/02/2020 9:30;268,9009285
03/02/2020 10:00;263,3497409
03/02/2020 10:30;262,6266193
03/02/2020 11:00;258,5010861
03/02/2020 11:30;256,6020111
03/02/2020 12:00;258,1986962
03/02/2020 12:30;264,0133308
03/02/2020 13:00;269,9555016
03/02/2020 13:30;272,5919017
03/02/2020 14:00;278,0719844
03/02/2020 14:30;291,4872882
03/02/2020 15:00;296,1435011
03/02/2020 15:30;308,8047065
03/02/2020 16:00;327,5225295
03/02/2020 16:30;334,0842236
03/02/2020 17:00;342,5006136
03/02/2020 17:30;353,392273
03/02/2020 18:00;365,4891517
03/02/2020 18:30;388,4099854
03/02/2020 19:00;406,6267803
03/02/2020 19:30;429,9007841
03/02/2020 20:00;449,1538407
03/02/2020 20:30;457,3572571
03/02/2020 21:00;461,983281
03/02/2020 21:30;462
03/02/2020 22:00;462
03/02/2020 22:30;462
03/02/2020 23:00;462
03/02/2020 23:30;462
04/02/2020 0:00;462
04/02/2020 0:30;462
04/02/2020 1:00;462
04/02/2020 1:30;462
04/02/2020 2:00;462
04/02/2020 2:30;462
04/02/2020 3:00;462
04/02/2020 3:30;462
04/02/2020 4:00;462
04/02/2020 4:30;462
04/02/2020 5:00;462
04/02/2020 5:30;462
04/02/2020 6:00;462
04/02/2020 6:30;460,7928484
04/02/2020 7:00;438,8720254
04/02/2020 7:30;405,2904013
04/02/2020 8:00;374,5548465
04/02/2020 8:30;343,5635956
04/02/2020 9:00;317,0988577
04/02/2020 9:30;303,2083113
04/02/2020 10:00;297,8483505
04/02/2020 10:30;288,5225033
04/02/2020 11:00;284,6776092
04/02/2020 11:30;281,2913442
04/02/2020 12:00;279,3824635
04/02/2020 12:30;280,9484093
04/02/2020 13:00;288,7398527
04/02/2020 13:30;294,4550828
04/02/2020 14:00;298,8219049
04/02/2020 14:30;314,7328508
04/02/2020 15:00;324,3298233
04/02/2020 15:30;332,9925463
04/02/2020 16:00;345,28141
04/02/2020 16:30;349,6851465
04/02/2020 17:00;351,484365
04/02/2020 17:30;356,4261082
04/02/2020 18:00;363,9817619
04/02/2020 18:30;383,1599222
04/02/2020 19:00;403,2747778
04/02/2020 19:30;420,2377754
04/02/2020 20:00;435,508807
04/02/2020 20:30;449,7787944
04/02/2020 21:00;461,3094029
04/02/2020 21:30;462
04/02/2020 22:00;462
04/02/2020 22:30;462
04/02/2020 23:00;462
04/02/2020 23:30;462
05/02/2020 0:00;462
05/02/2020 0:30;462
05/02/2020 1:00;462
05/02/2020 1:30;462
05/02/2020 2:00;462
05/02/2020 2:30;462
05/02/2020 3:00;462
05/02/2020 3:30;462
05/02/2020 4:00;462
05/02/2020 4:30;462
05/02/2020 5:00;462
05/02/2020 5:30;462
05/02/2020 6:00;462
05/02/2020 6:30;462
05/02/2020 7:00;448,6691944
05/02/2020 7:30;425,4956442
05/02/2020 8:00;402,8993697
05/02/2020 8:30;370,5853508
05/02/2020 9:00;352,4991033
05/02/2020 9:30;339,994339
05/02/2020 10:00;335,1761349
05/02/2020 10:30;332,1234016
05/02/2020 11:00;325,4326052
05/02/2020 11:30;322,9529224
05/02/2020 12:00;323,1138845
05/02/2020 12:30;327,2162
05/02/2020 13:00;340,935585
05/02/2020 13:30;338,0032777
05/02/2020 14:00;344,1381405
05/02/2020 14:30;347,6618115
05/02/2020 15:00;352,6343584
05/02/2020 15:30;360,8731054
05/02/2020 16:00;375,9510212
05/02/2020 16:30;374,8154648
05/02/2020 17:00;377,608267
05/02/2020 17:30;385,6418168
05/02/2020 18:00;388,3285651
05/02/2020 18:30;410,1709953
05/02/2020 19:00;429,263027
05/02/2020 19:30;446,3376652
05/02/2020 20:00;461,0845247
05/02/2020 20:30;462
05/02/2020 21:00;462
05/02/2020 21:30;462
05/02/2020 22:00;462
05/02/2020 22:30;462
05/02/2020 23:00;462
05/02/2020 23:30;462
06/02/2020 0:00;462
06/02/2020 0:30;462
06/02/2020 1:00;462
06/02/2020 1:30;462
06/02/2020 2:00;462
06/02/2020 2:30;462
06/02/2020 3:00;462
06/02/2020 3:30;462
06/02/2020 4:00;462
06/02/2020 4:30;462
06/02/2020 5:00;462
06/02/2020 5:30;462
06/02/2020 6:00;462
06/02/2020 6:30;462
06/02/2020 7:00;457,8926435
06/02/2020 7:30;437,4998893
06/02/2020 8:00;408,9952039
06/02/2020 8:30;373,5746544
06/02/2020 9:00;353,6806637
06/02/2020 9:30;338,5340009
06/02/2020 10:00;325,3576096
06/02/2020 10:30;314,6682298
06/02/2020 11:00;308,5955171
06/02/2020 11:30;307,0904871
06/02/2020 12:00;301,9664314
06/02/2020 12:30;307,59675
06/02/2020 13:00;319,7395095
06/02/2020 13:30;324,8595722
06/02/2020 14:00;330,7751342
06/02/2020 14:30;340,8350965
06/02/2020 15:00;344,027982
06/02/2020 15:30;354,7891862
06/02/2020 16:00;360,3510618
06/02/2020 16:30;366,0090954
06/02/2020 17:00;366,0908343
06/02/2020 17:30;373,699584
06/02/2020 18:00;387,4214577
06/02/2020 18:30;400,9159625
06/02/2020 19:00;412,7573206
06/02/2020 19:30;430,6921854
06/02/2020 20:00;449,0012828
06/02/2020 20:30;459,0279353
06/02/2020 21:00;461,9946369
06/02/2020 21:30;462
06/02/2020 22:00;462
06/02/2020 22:30;462
06/02/2020 23:00;462
06/02/2020 23:30;462
07/02/2020 0:00;462
07/02/2020 0:30;462
07/02/2020 1:00;462
07/02/2020 1:30;462
07/02/2020 2:00;462
07/02/2020 2:30;462
07/02/2020 3:00;462
07/02/2020 3:30;462
07/02/2020 4:00;462
07/02/2020 4:30;462
07/02/2020 5:00;462
07/02/2020 5:30;462
07/02/2020 6:00;462
07/02/2020 6:30;462
07/02/2020 7:00;450,9619777
07/02/2020 7:30;432,364114
07/02/2020 8:00;408,0793765
07/02/2020 8:30;368,4359631
07/02/2020 9:00;407,287442
07/02/2020 9:30;439,9482961
07/02/2020 10:00;436,6956694
07/02/2020 10:30;432,7331751
07/02/2020 11:00;423,4317673
07/02/2020 11:30;426,5221179
07/02/2020 12:00;432,6009267
07/02/2020 12:30;439,9552226
07/02/2020 13:00;448,7308504
07/02/2020 13:30;457,8150905
07/02/2020 14:00;461,9509691
07/02/2020 14:30;458,3390853
07/02/2020 15:00;462
07/02/2020 15:30;462
07/02/2020 16:00;462
07/02/2020 16:30;462
07/02/2020 17:00;462
07/02/2020 17:30;462
07/02/2020 18:00;462
07/02/2020 18:30;462
07/02/2020 19:00;462
07/02/2020 19:30;462
07/02/2020 20:00;462
07/02/2020 20:30;462
07/02/2020 21:00;462
07/02/2020 21:30;462
07/02/2020 22:00;462
07/02/2020 22:30;462
07/02/2020 23:00;462
07/02/2020 23:30;462
08/02/2020 0:00;462
08/02/2020 0:30;462
08/02/2020 1:00;462
08/02/2020 1:30;462
08/02/2020 2:00;462
