DateTime;Cerdanyola Universitat Renfe plazas totales
16/01/2020 8:30;98,86156354
16/01/2020 9:00;94,61690134
16/01/2020 9:30;92,15627671
16/01/2020 10:00;95,06823862
16/01/2020 10:30;95,93803812
16/01/2020 11:00;96,51529882
16/01/2020 11:30;96,03532924
16/01/2020 12:00;95,28642732
16/01/2020 12:30;91,60732398
16/01/2020 13:00;89,72403189
16/01/2020 13:30;94,11912457
16/01/2020 14:00;98,07762603
16/01/2020 14:30;98,92699776
16/01/2020 15:00;103,6384303
16/01/2020 15:30;105,2735076
16/01/2020 16:00;105,9317943
16/01/2020 16:30;107,7470659
16/01/2020 17:00;108,3699192
16/01/2020 17:30;109,1602177
16/01/2020 18:00;111,2286228
16/01/2020 18:30;113,5944204
16/01/2020 19:00;114,9532015
16/01/2020 19:30;115,4623039
16/01/2020 20:00;117,4148218
16/01/2020 20:30;117,7233166
16/01/2020 21:00;119,2560416
16/01/2020 21:30;118,1332846
16/01/2020 22:00;117,6827908
16/01/2020 22:30;117,2537383
16/01/2020 23:00;117,5978
16/01/2020 23:30;117,5978
17/01/2020 0:00;119,3082671
17/01/2020 0:30;119,5998
17/01/2020 1:00;119,5998
17/01/2020 1:30;119,5998
17/01/2020 2:00;119,5998
17/01/2020 2:30;119,5998
17/01/2020 3:00;119,5998
17/01/2020 3:30;119,5998
17/01/2020 4:00;119,5998
17/01/2020 4:30;119,5998
17/01/2020 5:00;119,5827901
17/01/2020 5:30;119,8842972
17/01/2020 6:00;120,245563
17/01/2020 6:30;112,8569175
17/01/2020 7:00;108,5471574
17/01/2020 7:30;100,9845777
17/01/2020 8:00;99,74249395
17/01/2020 8:30;96,96738388
17/01/2020 9:00;95,27045119
17/01/2020 9:30;95,21808605
17/01/2020 10:00;95,72690043
17/01/2020 10:30;94,96240274
17/01/2020 11:00;95,88606325
17/01/2020 11:30;94,64099899
17/01/2020 12:00;92,70228299
17/01/2020 12:30;92,21987049
17/01/2020 13:00;91,70164324
17/01/2020 13:30;91,1937313
17/01/2020 14:00;95,81105174
17/01/2020 14:30;96,45636646
17/01/2020 15:00;100,507859
17/01/2020 15:30;102,0111201
17/01/2020 16:00;107,3704469
17/01/2020 16:30;108,7709039
17/01/2020 17:00;108,5057197
17/01/2020 17:30;107,9579631
17/01/2020 18:00;106,0668155
17/01/2020 18:30;106,8727252
17/01/2020 19:00;111,3507123
17/01/2020 19:30;112,9613336
17/01/2020 20:00;113,2667009
17/01/2020 20:30;113,3312266
17/01/2020 21:00;116,825894
17/01/2020 21:30;119,0850233
17/01/2020 22:00;119,0540236
17/01/2020 22:30;118,3812433
17/01/2020 23:00;117,771
17/01/2020 23:30;116,6916293
18/01/2020 0:00;116,3593544
18/01/2020 0:30;116,776
18/01/2020 1:00;117,2857063
18/01/2020 1:30;117,1191029
18/01/2020 2:00;116,901829
18/01/2020 2:30;120,9436341
18/01/2020 3:00;122
18/01/2020 3:30;122
18/01/2020 4:00;122
18/01/2020 4:30;122
18/01/2020 5:00;122
18/01/2020 5:30;122
18/01/2020 6:00;122
18/01/2020 6:30;122
18/01/2020 7:00;122
18/01/2020 7:30;122
18/01/2020 8:00;122
18/01/2020 8:30;122
18/01/2020 9:00;122
18/01/2020 9:30;122
18/01/2020 10:00;121,984812
18/01/2020 10:30;121,8981529
18/01/2020 11:00;121,186391
18/01/2020 11:30;121,9348541
18/01/2020 12:00;121,5935893
18/01/2020 12:30;121,9566486
18/01/2020 13:00;122
18/01/2020 13:30;122
18/01/2020 14:00;122
18/01/2020 14:30;122
18/01/2020 15:00;122
18/01/2020 15:30;122
18/01/2020 16:00;121,9938155
18/01/2020 16:30;122
18/01/2020 17:00;122
18/01/2020 17:30;122
18/01/2020 18:00;122
